name_file	start_time	end_time	mean_F0(Hz)	mean_HNR(dB)	mean_intensity(dB)	mean_F1(Hz)	mean_F2(Hz)	mean_F3(Hz)	mean_F4(Hz)	Jitter	Shimmer	CoG	Kurtosis	Skweness
S1_Male_sentence_04.wav	0	0.005	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Male_sentence_04.wav	0.005	0.01	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Male_sentence_04.wav	0.01	0.015	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Male_sentence_04.wav	0.015	0.02	--undefined--	-200	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Male_sentence_04.wav	0.02	0.025	--undefined--	-200	--undefined--	632.2329349724091	1744.999613787544	2949.1834641591818	4068.392650757753
S1_Male_sentence_04.wav	0.025	0.030000000000000002	--undefined--	-200	30.076578270516276	660.3667314016197	1703.897972980452	2910.926175217483	4062.435819281127
S1_Male_sentence_04.wav	0.030000000000000002	0.035	--undefined--	-200	30.22281224580463	696.5177129095072	1665.5474668009927	2869.7711401032334	4007.0769633066825
S1_Male_sentence_04.wav	0.035	0.04	--undefined--	-200	30.670032655667043	673.5531359039504	1756.0249089465042	2932.813402284608	3823.456722559159
S1_Male_sentence_04.wav	0.04	0.045	--undefined--	-200	31.345508722184498	620.6508010663886	1653.008689001055	3061.304782810987	4065.1870382325865
S1_Male_sentence_04.wav	0.045	0.049999999999999996	--undefined--	-200	32.11038347442805	618.3973688362448	1624.585763062233	3004.7219064592646	4233.733929375272
S1_Male_sentence_04.wav	0.049999999999999996	0.05499999999999999	--undefined--	-200	32.53974421231491	636.8648623724696	1584.9076375702452	2910.4896227363542	4221.197852562084
S1_Male_sentence_04.wav	0.05499999999999999	0.05999999999999999	--undefined--	-200	33.43921567025787	650.3457140180208	1532.9415799413937	2871.906469993465	4054.893738112348
S1_Male_sentence_04.wav	0.05999999999999999	0.06499999999999999	--undefined--	-200	34.659929719970684	637.3441535575886	1550.145196199026	2929.957668962935	3894.596728131988
S1_Male_sentence_04.wav	0.06499999999999999	0.06999999999999999	--undefined--	-200	35.070394562304124	698.8592799033473	1590.2967990748853	3152.393628717333	3863.2726486560455
S1_Male_sentence_04.wav	0.06999999999999999	0.075	--undefined--	-200	34.77457424432097	682.3634004113636	1536.7062615679529	3197.853596403399	3860.042369241562
S1_Male_sentence_04.wav	0.075	0.08	--undefined--	-200	33.72925072162261	630.9263582867338	1530.5298815559893	3123.7248831768998	3873.7940628207552
S1_Male_sentence_04.wav	0.08	0.085	--undefined--	-200	32.21799580729435	601.0633313213758	1553.9450605037014	2988.5197403303114	3923.1716699125745
S1_Male_sentence_04.wav	0.085	0.09000000000000001	--undefined--	-200	30.91816672446238	662.2340641918722	1434.7377983005404	2852.551120154108	4055.4043464550887
S1_Male_sentence_04.wav	0.09000000000000001	0.09500000000000001	--undefined--	-200	30.918262155701328	653.8423418765612	1428.6255033552839	2841.848800661354	4099.071944048505
S1_Male_sentence_04.wav	0.09500000000000001	0.10000000000000002	--undefined--	-200	31.45224345953006	630.3159969581038	1455.7056421426553	2824.8895315047903	4112.281724311638
S1_Male_sentence_04.wav	0.10000000000000002	0.10500000000000002	--undefined--	-200	32.169554474284794	629.6163563112067	1507.5954090378016	2862.497218397725	4221.251707160244
S1_Male_sentence_04.wav	0.10500000000000002	0.11000000000000003	--undefined--	-200	31.720161724949808	661.1958983982197	1544.358552067729	2939.604437523402	4332.424051886917
S1_Male_sentence_04.wav	0.11000000000000003	0.11500000000000003	--undefined--	-200	31.163723064233	706.483262396857	1495.5189616040552	2967.324074490817	4138.414994497682
S1_Male_sentence_04.wav	0.11500000000000003	0.12000000000000004	--undefined--	-200	30.953502690016165	657.6990664534176	1509.8417538967624	3064.0168045386063	3885.306154299579
S1_Male_sentence_04.wav	0.12000000000000004	0.12500000000000003	--undefined--	-200	30.99526268305029	630.2879463467192	1637.856866008689	2947.9174545470128	4037.8083568267753
S1_Male_sentence_04.wav	0.12500000000000003	0.13000000000000003	--undefined--	-200	31.15104766384796	643.5371984117389	1742.488486199194	2896.729147782953	4193.031184892886
S1_Male_sentence_04.wav	0.13000000000000003	0.13500000000000004	--undefined--	-200	31.31503464420688	754.0854055574662	1786.5136446997467	2957.1161633963684	4225.258567876521
S1_Male_sentence_04.wav	0.13500000000000004	0.14000000000000004	--undefined--	-200	30.765590715115355	1053.311765485072	1829.7345368527401	2950.884101771254	4278.215110992324
S1_Male_sentence_04.wav	0.14000000000000004	0.14500000000000005	--undefined--	-200	29.695953538034228	765.0742902695513	1777.1574106048306	2956.455623632232	4269.042630326225
S1_Male_sentence_04.wav	0.14500000000000005	0.15000000000000005	--undefined--	-200	29.49823648227529	686.1980372786372	1716.2060666760556	2950.0189730644643	4111.814093715309
S1_Male_sentence_04.wav	0.15000000000000005	0.15500000000000005	--undefined--	-200	29.814143434165135	670.3434701596015	1695.8990325751604	2902.6055849578925	4082.889587047029
S1_Male_sentence_04.wav	0.15500000000000005	0.16000000000000006	--undefined--	-200	30.5708858615394	659.8005006766008	1716.9835460003126	2856.483469242376	4176.468735102418
S1_Male_sentence_04.wav	0.16000000000000006	0.16500000000000006	--undefined--	-200	30.956903639017938	682.6239931968495	1732.9703896921471	2923.1305139759	4111.801907486084
S1_Male_sentence_04.wav	0.16500000000000006	0.17000000000000007	--undefined--	-200	31.005420519696923	626.8671289740541	1680.7540679745607	2950.4146715338184	3932.0486035486683
S1_Male_sentence_04.wav	0.17000000000000007	0.17500000000000007	--undefined--	-200	30.577292252823682	602.9655273678741	1637.3296638254008	2842.602208678803	3874.5149162939338
S1_Male_sentence_04.wav	0.17500000000000007	0.18000000000000008	--undefined--	-200	30.690065470431627	602.5911556438623	1642.2517406753032	2748.054385817847	3856.576317858988
S1_Male_sentence_04.wav	0.18000000000000008	0.18500000000000008	--undefined--	-200	31.327202791037827	607.1260260660335	1682.0074022884066	2743.4222549618903	3890.323634021566
S1_Male_sentence_04.wav	0.18500000000000008	0.19000000000000009	--undefined--	-200	31.827620712137684	587.9918993458448	1691.2798659231153	2835.1984468285077	4078.816406755786
