name_file	start_time	end_time	mean_F0(Hz)	mean_HNR(dB)	mean_intensity(dB)	mean_F1(Hz)	mean_F2(Hz)	mean_F3(Hz)	mean_F4(Hz)	Jitter	Shimmer	CoG	Kurtosis	Skweness
S1_Male_sentence_09.wav	0	0.005	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Male_sentence_09.wav	0.005	0.01	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Male_sentence_09.wav	0.01	0.015	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Male_sentence_09.wav	0.015	0.02	--undefined--	-200	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Male_sentence_09.wav	0.02	0.025	--undefined--	-200	--undefined--	670.1099210918039	1679.4011817132684	2743.291386704222	4041.964892863048
S1_Male_sentence_09.wav	0.025	0.030000000000000002	--undefined--	-200	--undefined--	714.7420148691649	1732.524002942228	2645.4918320701186	3892.600546010239
S1_Male_sentence_09.wav	0.030000000000000002	0.035	--undefined--	-200	28.123395300356414	994.800428826904	2056.7875277047124	2979.5771337683223	4103.068594086996
S1_Male_sentence_09.wav	0.035	0.04	--undefined--	-200	27.789089628182083	1507.7001564541274	2649.3431912293545	3961.5564566187563	4819.845374357528
S1_Male_sentence_09.wav	0.04	0.045	--undefined--	-200	27.84015699710024	1484.1712157588156	2633.4672639311198	4366.073561957309	4517.373490438853
S1_Male_sentence_09.wav	0.045	0.049999999999999996	--undefined--	-200	28.417703574710423	1270.4791649481447	2452.522935383061	3760.659639219528	4483.179006419728
S1_Male_sentence_09.wav	0.049999999999999996	0.05499999999999999	--undefined--	-200	28.991326734681973	1154.9713265055352	2515.5458516141066	3634.180430341599	4701.299670360297
S1_Male_sentence_09.wav	0.05499999999999999	0.05999999999999999	--undefined--	-200	29.314676555220665	1137.3366096988195	2608.102226342447	3785.8227065649635	4912.451594771278
S1_Male_sentence_09.wav	0.05999999999999999	0.06499999999999999	--undefined--	-200	29.296950450004207	1158.896264375219	2528.4979099890593	3849.357326927956	4957.564424424108
S1_Male_sentence_09.wav	0.06499999999999999	0.06999999999999999	--undefined--	-200	29.46734293494939	1127.5497777880178	2481.0150370065007	3860.3576940759626	5188.509857919081
S1_Male_sentence_09.wav	0.06999999999999999	0.075	--undefined--	-200	29.799908148860847	1165.9993475279268	2504.811992497807	3924.65623365515	5232.919479662531
S1_Male_sentence_09.wav	0.075	0.08	--undefined--	-200	30.32401195083094	1027.2357685427357	2477.1174057252697	3470.453085201961	4673.543533918627
S1_Male_sentence_09.wav	0.08	0.085	--undefined--	-200	31.064978681345714	1114.7991071485758	2515.713669433773	3375.012511562334	4140.627641451301
S1_Male_sentence_09.wav	0.085	0.09000000000000001	--undefined--	-200	31.661544641570345	1586.5118171318693	2662.6055472021862	4013.8866081332394	--undefined--
S1_Male_sentence_09.wav	0.09000000000000001	0.09500000000000001	--undefined--	-200	30.82934036828828	1347.7320569551662	2548.4827682420128	3112.583577165846	4320.92568100224
S1_Male_sentence_09.wav	0.09500000000000001	0.10000000000000002	--undefined--	-200	29.953046757259045	1229.3800249453454	2320.608474690934	3008.041515571251	4369.825013124137
S1_Male_sentence_09.wav	0.10000000000000002	0.10500000000000002	--undefined--	-200	29.503123697101326	1127.0589732274336	2116.608578338972	2984.687628150079	4387.303004044574
S1_Male_sentence_09.wav	0.10500000000000002	0.11000000000000003	--undefined--	-200	30.228279051890006	1148.3273029775228	2176.7832714899773	2887.82311640684	4329.2267606620335
S1_Male_sentence_09.wav	0.11000000000000003	0.11500000000000003	--undefined--	-200	31.149005930213413	1335.0441594938009	2581.139536302422	2879.7434619370288	4207.28593177412
S1_Male_sentence_09.wav	0.11500000000000003	0.12000000000000004	--undefined--	-200	31.337718714089924	1387.7643370625053	2810.0865344940803	4000.8483722613614	--undefined--
S1_Male_sentence_09.wav	0.12000000000000004	0.12500000000000003	--undefined--	-200	30.783455577790125	1291.952931342814	2428.3180100286013	3365.9575597366056	4093.588175573814
S1_Male_sentence_09.wav	0.12500000000000003	0.13000000000000003	--undefined--	-200	29.745204812845493	1039.1698716009876	2112.5269876781213	3225.7765509376254	4277.017958419259
S1_Male_sentence_09.wav	0.13000000000000003	0.13500000000000004	--undefined--	-200	28.887243255810695	797.7436972295287	1936.0920385273391	3330.580779955612	4429.244423868115
S1_Male_sentence_09.wav	0.13500000000000004	0.14000000000000004	--undefined--	-200	28.76074627151305	700.4810370613321	1867.0863224145216	3217.792066356845	4370.817036325666
S1_Male_sentence_09.wav	0.14000000000000004	0.14500000000000005	--undefined--	-200	29.579615981921258	654.8385558020577	1859.227415706999	3106.4613436200916	4267.675769062162
S1_Male_sentence_09.wav	0.14500000000000005	0.15000000000000005	--undefined--	-200	30.74634505278982	988.2068401616285	2110.7999239250307	3453.773222180721	4578.9518270235085
S1_Male_sentence_09.wav	0.15000000000000005	0.15500000000000005	--undefined--	-200	31.775015925873227	921.5002978995572	2176.9659265754826	3550.483780230633	4725.360339114676
S1_Male_sentence_09.wav	0.15500000000000005	0.16000000000000006	--undefined--	-200	32.13824945339911	699.4267745619616	1897.5528771934505	3309.6865861497786	4533.057184425994
S1_Male_sentence_09.wav	0.16000000000000006	0.16500000000000006	--undefined--	-200	31.554142711433013	598.5551967311245	1363.0610443327575	2866.6852296691127	4068.5000344681944
S1_Male_sentence_09.wav	0.16500000000000006	0.17000000000000007	--undefined--	-200	30.2517196677013	398.6613729340993	1375.6007767518875	2766.275020221576	3998.3483772179575
S1_Male_sentence_09.wav	0.17000000000000007	0.17500000000000007	--undefined--	-200	28.739040082726532	1019.3638633980479	2252.912722690088	3620.674934357211	--undefined--
S1_Male_sentence_09.wav	0.17500000000000007	0.18000000000000008	--undefined--	-200	28.11672672575595	1169.5875318412177	2328.128432225777	3577.3659882817374	4225.243077053032
S1_Male_sentence_09.wav	0.18000000000000008	0.18500000000000008	--undefined--	-200	28.819890839659728	977.6750092226174	1993.2301951576828	3246.750988366942	4185.794011804955
S1_Male_sentence_09.wav	0.18500000000000008	0.19000000000000009	--undefined--	-200	30.599696187385074	757.8795822296288	1807.0683831718031	3276.0646382286395	4064.6487758965454
S1_Male_sentence_09.wav	0.19000000000000009	0.1950000000000001	--undefined--	-200	32.92905624418833	639.608857944201	1698.2384295820646	2985.390224095132	3818.2727531962323
S1_Male_sentence_09.wav	0.1950000000000001	0.2000000000000001	--undefined--	-200	35.3468045174586	606.297138227034	1740.883223829649	3021.723121708613	3894.702641901
S1_Male_sentence_09.wav	0.2000000000000001	0.2050000000000001	--undefined--	-200	36.99700145207537	522.9096596248836	1812.2311469824697	3108.153954922534	4215.7064745859525
S1_Male_sentence_09.wav	0.2050000000000001	0.2100000000000001	--undefined--	-200	37.71104660481559	482.7373780855249	1782.7567643240827	3137.498914118164	4334.696786796807
S1_Male_sentence_09.wav	0.2100000000000001	0.2150000000000001	--undefined--	-200	37.185758995556604	554.6238505651326	1608.4625532689124	3031.688659889442	4011.6247062524635
S1_Male_sentence_09.wav	0.2150000000000001	0.2200000000000001	--undefined--	-200	35.52797767290965	596.3192801674999	1547.0198879132736	2702.300410162077	3941.13784628595
S1_Male_sentence_09.wav	0.2200000000000001	0.22500000000000012	--undefined--	-200	32.899756066621514	604.4170609439445	1619.4097383170663	2712.7962711264445	3941.110970697687
S1_Male_sentence_09.wav	0.22500000000000012	0.23000000000000012	--undefined--	-200	31.620699243609547	620.9576619169828	1709.9736257288505	2899.166125654321	3972.8467197551854
S1_Male_sentence_09.wav	0.23000000000000012	0.23500000000000013	--undefined--	-200	31.415206928893532	655.3265953304763	1766.1842057704139	3080.8035887423825	4075.972267390973
S1_Male_sentence_09.wav	0.23500000000000013	0.24000000000000013	--undefined--	-200	32.43452623557407	701.418119762777	1775.492660372703	3140.7822170884624	4273.50057177603
S1_Male_sentence_09.wav	0.24000000000000013	0.24500000000000013	--undefined--	-200	32.37266950854586	717.096756939832	1831.2104626018547	3203.871637103655	4498.876499084822
S1_Male_sentence_09.wav	0.24500000000000013	0.2500000000000001	--undefined--	-200	31.60636143772099	623.3744877501163	1763.338028720307	3249.398372876654	4422.125512656263
S1_Male_sentence_09.wav	0.2500000000000001	0.2550000000000001	--undefined--	-200	31.728661343994037	622.9564172256607	1736.1302742631256	3165.451164514261	4364.7992069453585
S1_Male_sentence_09.wav	0.2550000000000001	0.2600000000000001	--undefined--	-200	32.46174744670754	642.5426113938057	1746.563346454889	3096.1830782402712	4339.964076381139
S1_Male_sentence_09.wav	0.2600000000000001	0.2650000000000001	--undefined--	-200	33.7257659561837	615.6262839011754	1749.5169989568953	3175.217654102599	4223.334654495061
S1_Male_sentence_09.wav	0.2650000000000001	0.27000000000000013	--undefined--	-200	34.24308817205525	663.665040339815	1642.985731106597	3360.5903813392747	3544.0559921436857
S1_Male_sentence_09.wav	0.27000000000000013	0.27500000000000013	--undefined--	-200	34.06736318507179	632.9030940401007	1624.563469521906	2916.0175117055123	3852.2315870638727
S1_Male_sentence_09.wav	0.27500000000000013	0.28000000000000014	--undefined--	-200	33.060152483466155	643.4762494316765	1673.697767188097	2807.43082562315	4087.227987040935
S1_Male_sentence_09.wav	0.28000000000000014	0.28500000000000014	--undefined--	-200	31.889745506569948	656.0184102742813	1694.6418552069879	2856.7739221625898	4145.481705555091
S1_Male_sentence_09.wav	0.28500000000000014	0.29000000000000015	--undefined--	-200	30.759234186815416	639.7992886454826	1635.9778788715657	2790.8336979788783	4083.9261880148642
S1_Male_sentence_09.wav	0.29000000000000015	0.29500000000000015	--undefined--	-200	30.115246938458377	688.9964633786493	1648.4858116636883	2662.8568836524432	3969.027305043871
S1_Male_sentence_09.wav	0.29500000000000015	0.30000000000000016	--undefined--	-200	29.843086165980807	714.5304752299182	1643.3298441176682	2872.1514949562047	4120.544080777002
S1_Male_sentence_09.wav	0.30000000000000016	0.30500000000000016	--undefined--	-200	29.951321665136906	674.6553985693222	1585.536544967387	2965.3765578241237	4042.877073094167
S1_Male_sentence_09.wav	0.30500000000000016	0.31000000000000016	--undefined--	-200	30.817130970886325	647.0901001062774	1546.5016087651668	2993.7407647044893	3986.46445144464
S1_Male_sentence_09.wav	0.31000000000000016	0.31500000000000017	--undefined--	-200	31.941213020435377	687.7453598880779	1581.7908424603484	3029.5915843501193	4151.192460721112
S1_Male_sentence_09.wav	0.31500000000000017	0.3200000000000002	--undefined--	-200	32.90578340352922	706.7594347000014	1633.4145516453625	2918.4328075200933	4126.673735122117
S1_Male_sentence_09.wav	0.3200000000000002	0.3250000000000002	--undefined--	-200	33.08942296539243	689.0391131658497	1665.87255997065	2898.5286313420747	4062.0726880148563
S1_Male_sentence_09.wav	0.3250000000000002	0.3300000000000002	--undefined--	-200	32.55009665566753	676.3625990035252	1651.4524238702477	2917.6533377483956	4113.52399342033
S1_Male_sentence_09.wav	0.3300000000000002	0.3350000000000002	--undefined--	-200	31.3802969157754	682.7379996543659	1632.6759855200958	2908.770710038705	4124.268423665922
S1_Male_sentence_09.wav	0.3350000000000002	0.3400000000000002	--undefined--	-200	30.738695047300492	703.7892909348968	1647.4604425641214	2847.0936293896348	3987.708712767015
S1_Male_sentence_09.wav	0.3400000000000002	0.3450000000000002	--undefined--	-200	31.034371796454696	685.624474343815	1676.9754106177218	2868.893287303836	3953.8813167124345
S1_Male_sentence_09.wav	0.3450000000000002	0.3500000000000002	--undefined--	-200	31.782960845055552	731.749853162228	1704.6962508595714	2990.0512520709126	4233.305882418771
