begin_time_stamp,end_time_stamp,vowel_name,F0,F1,F2,F3,F4,HNR,intensity,Jitter,Shimmer,CoG,Kurtosis,Skweness
0.9950000000000008,1.0000000000000007,E/,112.74984372757206,363.47795715579645,1818.6314982846843,2756.7262920215794,3912.47465738998,1.9225696570068704,70.05652763136304,,,,,
1.0000000000000007,1.0050000000000006,E/,112.74984372757206,353.3255024318199,1824.2427329196514,2754.0259214361054,3891.930916223957,5.002351506607888,69.87773814624765,,,,,
1.0050000000000006,1.0100000000000005,E/,112.09704202249762,342.7343881787548,1832.838546052042,2776.281413820007,3883.1852891132803,6.883518060008231,69.52550631107331,,,,,
1.0100000000000005,1.0150000000000003,E/,110.44252735618872,333.4533727036844,1841.851948656039,2789.3479102759493,3886.850199202317,8.68908995979988,68.94576276503923,,,,,
1.0150000000000003,1.0200000000000002,E/,108.78801268987982,322.81587667184687,1856.2266614305859,2798.1948618905967,3887.85934618885,10.627373859019446,67.93448450404345,,,,,
1.0200000000000002,1.0250000000000001,E/,107.13349802357092,299.98619285449644,1853.5260376550411,2807.8931677081105,3875.1901394890115,6.532907942304644,66.44096730526073,,,,,
1.0250000000000001,1.03,E/,105.47898335726202,274.81784055664457,1848.3706764130968,2824.434881062013,3867.9243228848422,5.699551260361653,64.9237650707369,,,,,
1.03,1.035,E/,104.85895009034695,238.7453363421876,1860.7468964259283,2869.1330191419192,3892.272564292042,7.501438609157376,63.50936905982759,,,,,
1.035,1.0399999999999998,E/,105.82631069491552,190.64147774556992,1894.681342667937,2946.0338302570044,3962.4683374356805,6.93325702898391,62.40331995942288,,,,,
1.169999999999997,1.174999999999997,y,113.2260386104177,825.4709989518583,2170.8961275988413,2952.7708547637994,3909.181066240552,7.068723579964267,66.42273793187786,,,,,
1.174999999999997,1.1799999999999968,y,113.2260386104177,363.1115916477104,2041.7113197172632,2859.7631646144564,3884.968257965116,6.094030067653731,68.11119429396942,,,,,
1.1799999999999968,1.1849999999999967,y,112.95806824346457,372.87362101608545,2100.1732215223146,3014.6501825767186,4184.620719510034,6.171241411797391,69.40575470769268,,,,,
1.1849999999999967,1.1899999999999966,y,112.2789019685995,378.4822158104124,2147.822401625895,2987.170893853665,4097.702911198602,11.126115905290918,70.38527252601168,,,,,
1.1899999999999966,1.1949999999999965,y,111.59973569373442,377.37878382462816,2059.931395113769,2734.7874876634246,3157.1991041952137,12.42506177077702,71.03834260302726,,,,,
1.1949999999999965,1.1999999999999964,y,110.92056941886935,373.8110052980212,1905.7059487451386,2713.1274952726,3168.1712441709365,15.475032147496195,71.34666011974468,,,,,
1.1999999999999964,1.2049999999999963,y,110.24140314400427,370.32732796992497,1845.981211116278,2723.1804947472483,3247.698427422562,14.715633144558717,71.3958041316158,,,,,
1.2049999999999963,1.2099999999999962,y,109.57446635419909,368.3485459360571,1866.948262013546,2738.6451634368486,3343.1318174175026,15.371809493628525,71.25511888435315,,,,,
1.2099999999999962,1.214999999999996,y,108.92629549836516,368.2191571730582,1861.390563563876,2755.53036636459,3480.7314187459306,15.931936530915355,71.06815239344684,,,,,
1.214999999999996,1.219999999999996,y,108.27812464253125,367.24425684241555,1478.5068328277514,2754.3019956344883,3505.1129021325746,16.731074914251412,70.99477556771622,,,,,
1.4649999999999908,1.4699999999999906,E,104.75564498139975,502.85053587251514,1748.9810308322787,2569.9679244208437,3525.086281372798,7.746125922545401,73.40485688817026,,,,,
1.4699999999999906,1.4749999999999905,E,104.92902498822828,516.2210651333246,1772.3002580907603,2576.270483429878,3495.555278755711,9.400889648972383,74.41132344686226,,,,,
