name_file	start_time	end_time	mean_F0(Hz)	mean_HNR(dB)	mean_intensity(dB)	mean_F1(Hz)	mean_F2(Hz)	mean_F3(Hz)	mean_F4(Hz)	Jitter	Shimmer	CoG	Kurtosis	Skweness
S2_Male_sentence_07.wav	0	0.005	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Male_sentence_07.wav	0.005	0.01	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Male_sentence_07.wav	0.01	0.015	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Male_sentence_07.wav	0.015	0.02	--undefined--	-200	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Male_sentence_07.wav	0.02	0.025	--undefined--	-200	--undefined--	1208.304879169551	2390.9407837048407	3605.9463628562366	4558.560874211497
S2_Male_sentence_07.wav	0.025	0.030000000000000002	--undefined--	-200	31.712310095317374	1311.928262762981	2415.4335980139285	3585.517496689531	4646.887878484294
S2_Male_sentence_07.wav	0.030000000000000002	0.035	--undefined--	-200	32.215894805184114	1381.9193434630902	2397.451329990504	3392.460136536761	4565.1462291918915
S2_Male_sentence_07.wav	0.035	0.04	--undefined--	-200	33.116466001661166	1339.529386747457	2376.889219602533	3151.4647040367895	4290.845125937784
S2_Male_sentence_07.wav	0.04	0.045	--undefined--	-200	31.509708262130285	1211.2380608768558	2580.418355183826	3460.580634294007	4207.092856825207
S2_Male_sentence_07.wav	0.045	0.049999999999999996	--undefined--	-200	29.496804177068118	1207.1947208598488	2424.9564327311427	3633.9407950303603	4230.114250196342
S2_Male_sentence_07.wav	0.049999999999999996	0.05499999999999999	--undefined--	-200	27.968064849729714	1258.8653452571948	2373.8032256105985	3639.752210444292	4701.1937545096625
S2_Male_sentence_07.wav	0.05499999999999999	0.05999999999999999	--undefined--	-200	28.87056620413168	1316.8315028451213	2396.1887002554868	3535.3505960312004	4820.029569213958
S2_Male_sentence_07.wav	0.05999999999999999	0.06499999999999999	--undefined--	-200	30.38615868429439	1317.7921335439833	2428.627790387802	3406.040919233714	4409.972359016449
S2_Male_sentence_07.wav	0.06499999999999999	0.06999999999999999	--undefined--	-200	30.46249914729856	1167.285841738593	2389.985231071526	3377.922926912148	4378.63532016693
S2_Male_sentence_07.wav	0.06999999999999999	0.075	--undefined--	-200	29.323273890046014	1146.9026455480268	2437.202137676072	3483.761043677051	4486.431386764573
S2_Male_sentence_07.wav	0.075	0.08	--undefined--	-200	27.207556105743446	1308.4004975248888	2589.940756217244	3692.6025849561097	4691.2336121466205
S2_Male_sentence_07.wav	0.08	0.085	--undefined--	-200	24.771022175672087	1236.500533201955	2276.9407683202544	3485.1481122136256	4538.956547002048
S2_Male_sentence_07.wav	0.085	0.09000000000000001	--undefined--	-200	23.3555324611752	922.9203932885368	1767.8000299263872	3025.0726677237803	4088.8338101878235
S2_Male_sentence_07.wav	0.09000000000000001	0.09500000000000001	--undefined--	-200	23.586799334235774	1056.8745336790948	2776.8859703395315	3641.219249145831	4268.9422990589455
S2_Male_sentence_07.wav	0.09500000000000001	0.10000000000000002	--undefined--	-200	23.53845180006812	846.4814736881291	2442.0450451234724	3231.0347075004897	4325.728465018867
S2_Male_sentence_07.wav	0.10000000000000002	0.10500000000000002	--undefined--	-200	23.5691527432169	988.2920608843795	2471.1706626704245	3414.7100369105583	4305.381736525221
S2_Male_sentence_07.wav	0.10500000000000002	0.11000000000000003	--undefined--	-200	23.97291067415861	1189.1951408730106	2640.7628672357628	3580.607857145425	4291.908883810702
S2_Male_sentence_07.wav	0.11000000000000003	0.11500000000000003	--undefined--	-200	24.74271086978724	1260.8810299746472	2738.235769402173	3493.3134010910926	4311.288975201501
S2_Male_sentence_07.wav	0.11500000000000003	0.12000000000000004	--undefined--	-200	25.84924467855856	1250.7840140169753	2706.6011934530206	3692.0414255201463	4293.009440603718
S2_Male_sentence_07.wav	0.12000000000000004	0.12500000000000003	--undefined--	-200	27.37540072569207	1275.895535561171	2735.147995065708	3712.093628285667	4267.84287781454
S2_Male_sentence_07.wav	0.12500000000000003	0.13000000000000003	--undefined--	-200	28.30008717010019	1296.952102746502	2724.9068901241	3772.1193232709184	4347.523641238138
S2_Male_sentence_07.wav	0.13000000000000003	0.13500000000000004	--undefined--	-200	28.170774592379765	1283.3215073054923	2551.2644932470694	3677.7907384873	4531.042821137627
S2_Male_sentence_07.wav	0.13500000000000004	0.14000000000000004	--undefined--	-200	27.30297733719537	1244.6819322578315	2263.3305463428915	3391.4760853399057	4695.853980326781
S2_Male_sentence_07.wav	0.14000000000000004	0.14500000000000005	--undefined--	-200	26.64595580438398	1255.8039557762797	2195.3774118780984	3153.5035593722905	4519.564712245597
S2_Male_sentence_07.wav	0.14500000000000005	0.15000000000000005	--undefined--	-200	27.60081735052153	645.635947038847	1768.8908570764402	2919.899339096067	4279.458349156183
S2_Male_sentence_07.wav	0.15000000000000005	0.15500000000000005	--undefined--	-200	28.204482445251646	481.9119083078667	1559.9043857606164	2762.006642015972	4027.7906368067356
S2_Male_sentence_07.wav	0.15500000000000005	0.16000000000000006	--undefined--	-200	28.23148879238964	872.0834517132425	2022.2557882086367	3148.192071351447	3889.7228801074352
S2_Male_sentence_07.wav	0.16000000000000006	0.16500000000000006	--undefined--	-200	27.385095792794647	1507.406621421361	2831.21682435531	3829.3774936363448	--undefined--
S2_Male_sentence_07.wav	0.16500000000000006	0.17000000000000007	--undefined--	-200	26.568383803170214	1466.6847205101833	2386.33451221445	3341.1588268326245	4192.173586727154
S2_Male_sentence_07.wav	0.17000000000000007	0.17500000000000007	--undefined--	-200	26.171405309047064	1408.4476786788773	2387.407197985049	3405.9596152379418	4291.05869254457
S2_Male_sentence_07.wav	0.17500000000000007	0.18000000000000008	--undefined--	-200	26.46800036807078	1308.602331572874	2290.962637861368	3369.034705166652	4456.957587447991
S2_Male_sentence_07.wav	0.18000000000000008	0.18500000000000008	--undefined--	-200	26.760151755480894	1249.0173946258524	2170.7791338687703	3302.116806978352	4529.630991473738
S2_Male_sentence_07.wav	0.18500000000000008	0.19000000000000009	--undefined--	-200	26.11111905986571	1269.6375897762011	2184.432369157117	3311.2012073165165	4395.554775124431
S2_Male_sentence_07.wav	0.19000000000000009	0.1950000000000001	--undefined--	-200	25.481936079810907	1339.599102046319	2597.049497398822	3512.4510179866375	4009.6333866939704
S2_Male_sentence_07.wav	0.1950000000000001	0.2000000000000001	--undefined--	-200	25.17097450033933	1367.1621873965519	2555.5717234434874	3473.5229665978054	4202.31613101318
S2_Male_sentence_07.wav	0.2000000000000001	0.2050000000000001	--undefined--	-200	26.199261734278164	1368.0135546658485	2435.87905737378	3414.3754288228442	4274.516429866223
