name_file	start_time	end_time	mean_F0(Hz)	mean_HNR(dB)	mean_intensity(dB)	mean_F1(Hz)	mean_F2(Hz)	mean_F3(Hz)	mean_F4(Hz)	Jitter	Shimmer	CoG	Kurtosis	Skweness
S1_Female_sentence_08.wav	0	0.005	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Female_sentence_08.wav	0.005	0.01	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Female_sentence_08.wav	0.01	0.015	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Female_sentence_08.wav	0.015	0.02	--undefined--	-200	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Female_sentence_08.wav	0.02	0.025	--undefined--	-200	--undefined--	927.8306529958029	2118.9873187589515	2988.8645598779804	4167.323669891883
S1_Female_sentence_08.wav	0.025	0.030000000000000002	--undefined--	-200	--undefined--	945.2248292828152	2625.8677395575933	3743.824957487471	4223.418800596159
S1_Female_sentence_08.wav	0.030000000000000002	0.035	--undefined--	-200	34.36975797333127	1045.9015922413591	2724.7839136787566	3775.97166442697	4467.459645891943
S1_Female_sentence_08.wav	0.035	0.04	--undefined--	-200	34.79627538587945	1170.6266307823453	2573.3592830191105	3564.7041799789026	4676.663903944327
S1_Female_sentence_08.wav	0.04	0.045	--undefined--	-200	35.219227915839234	1307.4171584069404	2485.458688990517	3620.6377257074796	4745.391426036438
S1_Female_sentence_08.wav	0.045	0.049999999999999996	--undefined--	-200	35.295835724881435	1615.5352531783822	2889.5343590812518	3986.122511769817	4978.727799056137
S1_Female_sentence_08.wav	0.049999999999999996	0.05499999999999999	--undefined--	-200	35.32889104450444	1053.48556436045	1937.2662606517192	3327.692690809455	4272.6275692121035
S1_Female_sentence_08.wav	0.05499999999999999	0.05999999999999999	--undefined--	-200	35.298302871344724	878.3061175850304	1560.5228768485251	3175.328111631597	3969.0936662642694
S1_Female_sentence_08.wav	0.05999999999999999	0.06499999999999999	--undefined--	-200	35.054447735345384	1022.9776591632847	2103.913903253591	3501.088281715706	4265.522087595577
S1_Female_sentence_08.wav	0.06499999999999999	0.06999999999999999	--undefined--	-200	35.334706899465054	1248.5674029995134	3177.1628079058833	3927.5539772690704	4909.158207140977
S1_Female_sentence_08.wav	0.06999999999999999	0.075	--undefined--	-200	36.11590474853873	1255.459369926978	2926.2340252332197	3601.0298551759006	4806.443461963664
S1_Female_sentence_08.wav	0.075	0.08	--undefined--	-200	36.019683700452056	1267.3714228427887	2620.248571045267	3675.4295675914595	4541.006583018883
S1_Female_sentence_08.wav	0.08	0.085	--undefined--	-200	35.43520712153657	1274.461250104485	2519.7713783459576	3631.501420301536	4484.868115230278
S1_Female_sentence_08.wav	0.085	0.09000000000000001	--undefined--	-200	34.416672584822145	1273.434652698529	2512.546511798602	3583.9538547470925	4499.243118805268
S1_Female_sentence_08.wav	0.09000000000000001	0.09500000000000001	--undefined--	-200	35.409822608809755	1282.012467259203	2503.537144920907	3623.690110317102	4479.021872129523
S1_Female_sentence_08.wav	0.09500000000000001	0.10000000000000002	--undefined--	-200	37.045641526890016	1375.4399124751192	2559.8547339772135	3598.4839931260253	4562.739930005114
S1_Female_sentence_08.wav	0.10000000000000002	0.10500000000000002	--undefined--	-200	36.50144627701683	1423.8053706508576	2652.0171925566024	3146.708919796154	4647.42685570996
S1_Female_sentence_08.wav	0.10500000000000002	0.11000000000000003	--undefined--	-200	35.09949366610986	1059.8718559332415	2042.4380632043224	2891.7977422641025	4480.798894877441
S1_Female_sentence_08.wav	0.11000000000000003	0.11500000000000003	--undefined--	-200	33.47522118325697	896.641509680373	1901.408362153396	3111.8664777917465	4330.563778393386
S1_Female_sentence_08.wav	0.11500000000000003	0.12000000000000004	--undefined--	-200	35.38642696002867	1247.820292847642	2719.0799250102077	3758.972374262487	4383.670553487727
S1_Female_sentence_08.wav	0.12000000000000004	0.12500000000000003	--undefined--	-200	37.212602560175455	1381.2500185230315	2675.531081568042	4057.8040900747174	4476.283305763524
S1_Female_sentence_08.wav	0.12500000000000003	0.13000000000000003	--undefined--	-200	36.61387131209512	1384.0864187166994	2677.4120074987286	3967.151972982892	4857.205436968361
S1_Female_sentence_08.wav	0.13000000000000003	0.13500000000000004	--undefined--	-200	35.38360617374472	1355.3152556843913	2575.944016632512	3758.6523814129932	4765.262627198508
S1_Female_sentence_08.wav	0.13500000000000004	0.14000000000000004	--undefined--	-200	34.20786523817788	1345.3986773696834	2549.098013138963	3612.9540511199098	4446.742817144461
S1_Female_sentence_08.wav	0.14000000000000004	0.14500000000000005	--undefined--	-200	34.786969347246625	1388.4669891632686	2663.902181554667	3647.8337446529563	4281.943017347247
S1_Female_sentence_08.wav	0.14500000000000005	0.15000000000000005	--undefined--	-200	34.42542606102581	1495.7079435225521	2603.8371428184673	3860.6078283771467	4736.632481624027
