name_file	start_time	end_time	mean_F0(Hz)	mean_HNR(dB)	mean_intensity(dB)	mean_F1(Hz)	mean_F2(Hz)	mean_F3(Hz)	mean_F4(Hz)	Jitter	Shimmer	CoG	Kurtosis	Skweness
S1_Female_sentence_05.wav	0	0.005	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Female_sentence_05.wav	0.005	0.01	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Female_sentence_05.wav	0.01	0.015	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Female_sentence_05.wav	0.015	0.02	--undefined--	-200	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Female_sentence_05.wav	0.02	0.025	--undefined--	-200	--undefined--	1236.092695525523	2476.8780405177745	3247.1181650767353	4380.940230451994
S1_Female_sentence_05.wav	0.025	0.030000000000000002	--undefined--	-200	32.13062600779229	1047.8150898703232	1803.345419377021	2983.7249427103075	4276.699926806018
S1_Female_sentence_05.wav	0.030000000000000002	0.035	--undefined--	-200	32.2611404177253	1019.9951346722902	1728.6852773692724	2849.4843948933517	4092.9000635067414
S1_Female_sentence_05.wav	0.035	0.04	--undefined--	-200	32.73214577599421	1103.617065562147	2008.3504925654756	3131.2520130212483	4237.194981931316
S1_Female_sentence_05.wav	0.04	0.045	--undefined--	-200	33.77173761822779	1211.5587951207244	2352.9093652146644	3708.805561143807	4730.3208032601215
S1_Female_sentence_05.wav	0.045	0.049999999999999996	--undefined--	-200	34.89972335135885	1227.2861709263773	2542.9364962243944	3752.7633988231214	4879.940358647158
S1_Female_sentence_05.wav	0.049999999999999996	0.05499999999999999	--undefined--	-200	34.71785151315222	1120.2511966817542	2578.1380959223297	3934.9555693609336	4900.0475813433895
S1_Female_sentence_05.wav	0.05499999999999999	0.05999999999999999	--undefined--	-200	33.561659989085115	1091.9157332865434	2385.6986456349614	3608.110862092167	4382.153600351379
S1_Female_sentence_05.wav	0.05999999999999999	0.06499999999999999	--undefined--	-200	31.64606843480391	1162.1156414853624	2208.8953386049	3392.8273163980093	4302.458892729658
S1_Female_sentence_05.wav	0.06499999999999999	0.06999999999999999	--undefined--	-200	30.09208683326795	1268.4454934634205	2173.456420746889	3515.4931792119473	4864.485781622843
S1_Female_sentence_05.wav	0.06999999999999999	0.075	--undefined--	-200	29.43609523744888	1218.2666801712337	2174.9838800136213	3391.064545764923	4784.40428148859
S1_Female_sentence_05.wav	0.075	0.08	--undefined--	-200	30.28758679093219	1340.2605209816147	2435.373038152578	3687.0046478807953	4856.862643022367
S1_Female_sentence_05.wav	0.08	0.085	--undefined--	-200	29.43814666694132	1362.0389344733676	2535.577898354248	3864.4356633719976	4876.690852068127
