name_file	start_time	end_time	mean_F0(Hz)	mean_HNR(dB)	mean_intensity(dB)	mean_F1(Hz)	mean_F2(Hz)	mean_F3(Hz)	mean_F4(Hz)	Jitter	Shimmer	CoG	Kurtosis	Skweness
S2_Female_sentence_07.wav	0	0.005	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_07.wav	0.005	0.01	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_07.wav	0.01	0.015	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_07.wav	0.015	0.02	--undefined--	-200	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_07.wav	0.02	0.025	--undefined--	-200	--undefined--	248.3704802867609	1594.2980464370976	2795.222725179696	3949.6976535986614
S2_Female_sentence_07.wav	0.025	0.030000000000000002	--undefined--	-200	64.52527476886415	221.13841971916415	1623.5408845476613	2825.0680759150046	4004.8991909063243
S2_Female_sentence_07.wav	0.030000000000000002	0.035	--undefined--	-200	64.43618368751311	672.1891299764982	2061.081230737826	3345.6758963127145	4058.1819582006165
S2_Female_sentence_07.wav	0.035	0.04	--undefined--	-200	64.1710745992823	1721.020416718403	2929.63314499168	4414.16669093712	--undefined--
S2_Female_sentence_07.wav	0.04	0.045	--undefined--	-200	64.43003686103339	1578.485834360762	2580.906003058338	4178.224371036763	--undefined--
S2_Female_sentence_07.wav	0.045	0.049999999999999996	--undefined--	-200	65.58248356370822	1601.3851314011258	2641.292713141353	3995.5378323161326	4954.158141173125
S2_Female_sentence_07.wav	0.049999999999999996	0.05499999999999999	--undefined--	-215.46795309861224	67.9790731126337	1693.689877717062	2653.1659391667517	3925.448090259084	5094.453081492165
S2_Female_sentence_07.wav	0.05499999999999999	0.05999999999999999	--undefined--	-59.434201462823694	69.76691624203582	1327.5353196969904	2362.965875934993	3537.1294104380095	4830.867565414941
S2_Female_sentence_07.wav	0.05999999999999999	0.06499999999999999	--undefined--	31.305080396203927	70.72368874910143	351.08395640265985	1778.2504942718133	2706.001049648846	3961.3150312386224
S2_Female_sentence_07.wav	0.06499999999999999	0.06999999999999999	--undefined--	-131.72667001423764	70.90412519374813	407.092605623578	1789.510236757127	2887.6934413215317	4133.102762028601
S2_Female_sentence_07.wav	0.06999999999999999	0.075	--undefined--	-208.6733643286127	70.70895096410587	386.71540539069645	1764.5118474615535	2962.392324892871	4211.521377079655
S2_Female_sentence_07.wav	0.075	0.08	--undefined--	-200	70.3393378939493	346.22794018704036	1737.8768631144076	2807.648194931951	3996.529487837735
S2_Female_sentence_07.wav	0.08	0.085	--undefined--	-200	69.36087127394191	310.68199019674586	1740.115509889127	2683.2061684976693	3749.2112378663155
S2_Female_sentence_07.wav	0.085	0.09000000000000001	--undefined--	-200	68.05965639984046	282.68190701329456	1781.1116487064626	2793.5888218668247	3777.593626334117
S2_Female_sentence_07.wav	0.09000000000000001	0.09500000000000001	--undefined--	-200	66.7317827022391	193.25464396720605	1794.1246461373821	2842.8262938521416	4257.09918105194
S2_Female_sentence_07.wav	0.09500000000000001	0.10000000000000002	--undefined--	-200	65.83822381334782	1301.95254195752	2509.9799946670046	3926.826799115218	--undefined--
S2_Female_sentence_07.wav	0.10000000000000002	0.10500000000000002	--undefined--	-200	65.44704411939637	1690.640260573555	2736.123455907639	4061.573334160493	4949.721970663262
S2_Female_sentence_07.wav	0.10500000000000002	0.11000000000000003	--undefined--	-200	65.67567937018319	1609.9291128766813	2656.098253640209	3755.9732796165486	4954.346883022861
S2_Female_sentence_07.wav	0.11000000000000003	0.11500000000000003	--undefined--	-200	65.77901217874249	1587.627241850733	2627.110834326391	3744.6889127021636	4969.883913516449
S2_Female_sentence_07.wav	0.11500000000000003	0.12000000000000004	--undefined--	-200	65.38228724183493	1625.72123936531	2662.094520515348	3795.182983521663	5008.008410251058
S2_Female_sentence_07.wav	0.12000000000000004	0.12500000000000003	--undefined--	-200	64.73959314236588	1617.6088189892555	2608.073473760351	3875.595245953502	5052.239018321483
S2_Female_sentence_07.wav	0.12500000000000003	0.13000000000000003	--undefined--	-200	64.13034552894463	1586.9286363941262	2708.6723531768184	3815.1647183252503	4910.749765509216
S2_Female_sentence_07.wav	0.13000000000000003	0.13500000000000004	--undefined--	-200	64.09989435208277	1535.4501777038824	2722.162557720783	3677.4421220810264	4584.710149643538
S2_Female_sentence_07.wav	0.13500000000000004	0.14000000000000004	--undefined--	-200	63.323705830833866	1473.9030875496344	2492.0884477443533	3592.9067080685513	4278.0380778338185
S2_Female_sentence_07.wav	0.14000000000000004	0.14500000000000005	--undefined--	-200	62.02072380230013	1462.383228129292	2554.6161615706083	3790.582512829259	4880.348669850088
S2_Female_sentence_07.wav	0.14500000000000005	0.15000000000000005	--undefined--	-200	61.7778012853342	1394.236916788554	2531.324523179086	3785.121541015188	4965.035591762535
S2_Female_sentence_07.wav	0.15000000000000005	0.15500000000000005	--undefined--	-200	62.55223950112143	1269.6143573904824	2439.1050584475333	3701.770474232457	5001.261228714961
S2_Female_sentence_07.wav	0.15500000000000005	0.16000000000000006	--undefined--	-200	64.44399800308832	1292.9894823143009	2412.205297930482	3674.9526249608907	5033.644534682823
S2_Female_sentence_07.wav	0.16000000000000006	0.16500000000000006	--undefined--	-200	65.74214064784874	1562.8391079997216	2523.261723331889	3779.007348588623	5042.109799283541
S2_Female_sentence_07.wav	0.16500000000000006	0.17000000000000007	--undefined--	-200	66.49714605522936	1618.996688217784	2516.1990403606414	3844.0816322380124	--undefined--
S2_Female_sentence_07.wav	0.17000000000000007	0.17500000000000007	--undefined--	-200	66.77994356160579	1402.0508697414814	2229.4704349397234	3504.500104844337	4276.986969723916
S2_Female_sentence_07.wav	0.17500000000000007	0.18000000000000008	--undefined--	-200	65.541585270193	1526.7555685390028	2346.090243263358	3632.9902756211864	4659.501982670165
S2_Female_sentence_07.wav	0.18000000000000008	0.18500000000000008	--undefined--	-200	63.13358904754532	1670.0789089068685	2585.853731324104	3849.7048076083784	5000.827348194437
S2_Female_sentence_07.wav	0.18500000000000008	0.19000000000000009	--undefined--	-200	61.34104890491552	1390.7583903258899	2493.3615771643813	3649.1569324889165	4806.05143369417
S2_Female_sentence_07.wav	0.19000000000000009	0.1950000000000001	--undefined--	-200	61.302344374318885	416.71313569035794	1585.951225643255	2913.3945030493305	3833.2563427985206
S2_Female_sentence_07.wav	0.1950000000000001	0.2000000000000001	--undefined--	-200	63.74331860584941	1426.8274688278134	1941.250147852902	3269.4158197147012	4698.067832050698
S2_Female_sentence_07.wav	0.2000000000000001	0.2050000000000001	--undefined--	-200	65.31137153773079	1493.9102674362045	1992.5192919472142	2845.110797029424	4265.964057306202
S2_Female_sentence_07.wav	0.2050000000000001	0.2100000000000001	--undefined--	-200	66.0911996516798	1112.167283322117	1869.109166268198	2307.042160214998	3461.092866950496
S2_Female_sentence_07.wav	0.2100000000000001	0.2150000000000001	--undefined--	-200	65.88458765588888	1025.829320064469	1869.0476278193073	2409.631764703889	3461.01779779702
S2_Female_sentence_07.wav	0.2150000000000001	0.2200000000000001	--undefined--	-200	65.41068840458493	424.29314400318736	1721.1858519465109	2409.0278189975843	3476.3731013797064
S2_Female_sentence_07.wav	0.2200000000000001	0.22500000000000012	--undefined--	-200	64.7792959016053	1371.9935741759668	2225.150008684943	3509.7332176963077	--undefined--
S2_Female_sentence_07.wav	0.22500000000000012	0.23000000000000012	--undefined--	-200	64.12529687539794	1754.5887682064056	2363.4280399874315	3475.2045223839614	4109.728630676997
S2_Female_sentence_07.wav	0.23000000000000012	0.23500000000000013	--undefined--	-200	63.026764758443356	1676.4227102225996	2337.075463654336	3156.0909520736595	4299.020105560181
S2_Female_sentence_07.wav	0.23500000000000013	0.24000000000000013	--undefined--	-200	61.28557420796497	1584.560557381138	2442.331529602741	3516.090793286525	4696.767670386834
