name_file	start_time	end_time	mean_F0(Hz)	mean_HNR(dB)	mean_intensity(dB)	mean_F1(Hz)	mean_F2(Hz)	mean_F3(Hz)	mean_F4(Hz)	Jitter	Shimmer	CoG	Kurtosis	Skweness
S2_Female_sentence_04.wav	0	0.005	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_04.wav	0.005	0.01	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_04.wav	0.01	0.015	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_04.wav	0.015	0.02	--undefined--	-200	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_04.wav	0.02	0.025	--undefined--	-200	--undefined--	1261.3296372855266	2148.7814610019477	3033.1820678661766	4470.54732417087
S2_Female_sentence_04.wav	0.025	0.030000000000000002	--undefined--	-200	--undefined--	1589.7590125523257	2386.7710694445623	3058.5767561885277	4601.379122321892
S2_Female_sentence_04.wav	0.030000000000000002	0.035	--undefined--	-200	67.19316724375769	1884.1221781531717	2634.2753258989133	3414.327564631985	4744.771768014023
S2_Female_sentence_04.wav	0.035	0.04	--undefined--	-200	65.2090408282349	1683.8140859640287	2575.8593021504053	4196.673329299842	--undefined--
S2_Female_sentence_04.wav	0.04	0.045	--undefined--	-200	63.50709694746467	1381.0937473093118	2330.6700482737974	3437.745935665198	4665.351367040355
S2_Female_sentence_04.wav	0.045	0.049999999999999996	--undefined--	-200	62.51776826545673	1207.3117882712409	2278.427144215106	3312.2270483386437	4457.459283840811
S2_Female_sentence_04.wav	0.049999999999999996	0.05499999999999999	--undefined--	-200	62.6792132405451	1121.2840882515004	2252.733024094218	3235.3335831960817	4374.4886594318805
S2_Female_sentence_04.wav	0.05499999999999999	0.05999999999999999	--undefined--	-200	63.02907694569653	1121.1596632950816	2251.5890714481857	3163.460247281261	4410.2445816163145
S2_Female_sentence_04.wav	0.05999999999999999	0.06499999999999999	--undefined--	-200	63.329524986689734	1190.8685275508492	2298.228353496227	3171.0757722164076	4470.903988104354
S2_Female_sentence_04.wav	0.06499999999999999	0.06999999999999999	--undefined--	-214.08627805815885	65.04832500502435	1166.0115876953241	2257.038112449848	3040.6557604158243	4612.202624553011
S2_Female_sentence_04.wav	0.06999999999999999	0.075	--undefined--	-79.45451958166828	67.49327682399779	1171.3022686143186	2166.6594330179614	3034.568979677143	4646.048674978252
S2_Female_sentence_04.wav	0.075	0.08	--undefined--	14.852245674534345	70.25913867840534	762.0702513684967	2021.2549495296814	2987.1091117823244	4379.3537336485815
S2_Female_sentence_04.wav	0.08	0.085	--undefined--	11.090792323664918	71.58961995205507	336.73698916383836	1887.8142589845597	2910.4982243401	4063.8150608482774
S2_Female_sentence_04.wav	0.085	0.09000000000000001	--undefined--	10.517110825652319	71.5125284277705	412.9935917513778	1841.7255583480915	2869.759860884689	4037.5657476901456
S2_Female_sentence_04.wav	0.09000000000000001	0.09500000000000001	--undefined--	25.949665369479618	70.27643719315546	447.66231625078285	1850.9648409423978	2915.453665943247	4222.53124587913
S2_Female_sentence_04.wav	0.09500000000000001	0.10000000000000002	--undefined--	-119.80332124644409	68.92823681366835	485.49032950925437	1915.1173670014898	3109.4687053487114	4342.5933831311795
S2_Female_sentence_04.wav	0.10000000000000002	0.10500000000000002	--undefined--	-210.24056096747907	67.89862499608779	431.560094262732	1951.923949224761	3318.1405350252444	4585.555120094326
S2_Female_sentence_04.wav	0.10500000000000002	0.11000000000000003	--undefined--	-200	67.64021231282932	666.3418933101789	2202.1134057067643	3540.2304561443593	4915.038859490245
S2_Female_sentence_04.wav	0.11000000000000003	0.11500000000000003	--undefined--	-200	67.56140409494198	1482.815621019287	2838.3344006413777	3819.625693808557	5204.873578005046
S2_Female_sentence_04.wav	0.11500000000000003	0.12000000000000004	--undefined--	-200	67.15280014523331	1539.3051379613637	2871.7141319310986	4252.0365807105045	--undefined--
S2_Female_sentence_04.wav	0.12000000000000004	0.12500000000000003	--undefined--	-200	65.8352381704563	1047.1495297944	2055.3566203794394	3354.5405727613847	4359.886627999828
S2_Female_sentence_04.wav	0.12500000000000003	0.13000000000000003	--undefined--	-200	64.20740990439657	575.1804426520164	1681.541218922924	2872.5269604355444	4270.372392474403
S2_Female_sentence_04.wav	0.13000000000000003	0.13500000000000004	--undefined--	-200	64.37373903058959	308.7725406265833	1658.8636978685577	2827.9595539292504	4103.32207126348
S2_Female_sentence_04.wav	0.13500000000000004	0.14000000000000004	--undefined--	-200	64.7233176232096	279.1876273624729	1546.4083627190207	2768.9902586877356	3914.535644078837
S2_Female_sentence_04.wav	0.14000000000000004	0.14500000000000005	--undefined--	-200	64.76328920155076	267.29157295339087	1525.8198142548322	2701.19970879531	3821.896385039181
S2_Female_sentence_04.wav	0.14500000000000005	0.15000000000000005	--undefined--	-200	63.83415195552533	719.5638094461962	2288.343013972876	3186.7540540131313	4582.635064716813
S2_Female_sentence_04.wav	0.15000000000000005	0.15500000000000005	--undefined--	-200	62.66852746095994	921.7427907942433	2620.3851822147144	3302.379351601987	4669.774238339493
S2_Female_sentence_04.wav	0.15500000000000005	0.16000000000000006	--undefined--	-200	61.98997408654913	756.3298236430552	2302.385756670124	3011.3780706345938	4229.9100873839525
S2_Female_sentence_04.wav	0.16000000000000006	0.16500000000000006	--undefined--	-200	61.19425380522248	354.23631936709603	1576.222707743217	2597.317300835495	3888.537675079857
S2_Female_sentence_04.wav	0.16500000000000006	0.17000000000000007	--undefined--	-200	60.36599770414625	233.16366607998282	1667.3410243633375	2591.3917454052985	3873.8485382444296
S2_Female_sentence_04.wav	0.17000000000000007	0.17500000000000007	--undefined--	-200	59.808914841756355	1113.6931126776096	2289.4492299095878	3403.2378473644567	4631.874588688141
S2_Female_sentence_04.wav	0.17500000000000007	0.18000000000000008	--undefined--	-200	59.640742035695624	1355.2500904500134	2576.114163307524	3626.716098518383	4904.662319381348
S2_Female_sentence_04.wav	0.18000000000000008	0.18500000000000008	--undefined--	-200	59.886908094015936	1159.249494496742	2581.7753219368296	3479.6446588508716	4782.767030664247
S2_Female_sentence_04.wav	0.18500000000000008	0.19000000000000009	--undefined--	-200	59.956923921216074	1189.505849933192	2600.169171805792	3567.9561314549524	4731.158465639732
S2_Female_sentence_04.wav	0.19000000000000009	0.1950000000000001	--undefined--	-200	59.82616441644789	1254.251966290717	2538.7480538374775	3596.291843388218	4831.533031852757
S2_Female_sentence_04.wav	0.1950000000000001	0.2000000000000001	--undefined--	-200	59.37227665398934	1113.5590837662555	2508.290673073619	3517.0615170553656	4464.957226638456
S2_Female_sentence_04.wav	0.2000000000000001	0.2050000000000001	--undefined--	-200	58.84801042465045	1036.3318970691141	2335.3166946467218	3205.715792932821	4295.884392027203
S2_Female_sentence_04.wav	0.2050000000000001	0.2100000000000001	--undefined--	-200	58.82190994372947	1039.8424672316721	2242.1191200411	2788.1901342171677	4312.599328936556
S2_Female_sentence_04.wav	0.2100000000000001	0.2150000000000001	--undefined--	-200	61.35786080640338	1076.9897151002313	2448.6796496705106	2565.4641857244537	4326.920098400018
S2_Female_sentence_04.wav	0.2150000000000001	0.2200000000000001	--undefined--	-200	63.62563674894756	1207.5460999633735	2280.338618432213	3502.157552950844	4411.652321630279
S2_Female_sentence_04.wav	0.2200000000000001	0.22500000000000012	--undefined--	-200	64.71972795379371	1228.6754372399625	2317.1558953997273	3521.439888855532	4485.3040778579
S2_Female_sentence_04.wav	0.22500000000000012	0.23000000000000012	--undefined--	-200	64.7263075280463	773.2935719320617	2036.4224818542602	3109.259448132064	4210.478647761162
S2_Female_sentence_04.wav	0.23000000000000012	0.23500000000000013	--undefined--	-200	64.41769800430134	584.4081962627639	1952.873897368154	3093.271228162338	4181.6204680489545
S2_Female_sentence_04.wav	0.23500000000000013	0.24000000000000013	--undefined--	-200	64.55588392196552	1376.9996668023941	2583.1580701616404	3989.899017961804	4936.533371609346
S2_Female_sentence_04.wav	0.24000000000000013	0.24500000000000013	--undefined--	-200	65.31414589911972	1188.402706498256	2168.908058229694	3260.619145119956	4539.209023635294
S2_Female_sentence_04.wav	0.24500000000000013	0.2500000000000001	--undefined--	-200	66.28143754211614	1151.4153012215113	2333.0290941493786	3086.3642780750433	4564.435553825662
S2_Female_sentence_04.wav	0.2500000000000001	0.2550000000000001	--undefined--	-200	66.26200011967204	1187.7640370061426	2392.7891202879487	3038.8322266496634	4466.7762713034135
S2_Female_sentence_04.wav	0.2550000000000001	0.2600000000000001	--undefined--	-200	65.15749566652964	1421.661412418997	2240.6033911679765	3170.5839796761084	4584.482119087094
S2_Female_sentence_04.wav	0.2600000000000001	0.2650000000000001	--undefined--	-200	62.953260732736815	1875.1330895157323	2008.5714765499579	3534.339630372687	5217.454143246133
S2_Female_sentence_04.wav	0.2650000000000001	0.27000000000000013	--undefined--	-200	61.220948133680615	1440.6774644577063	2271.0654081318135	3212.314673947118	4481.0059408316065
S2_Female_sentence_04.wav	0.27000000000000013	0.27500000000000013	--undefined--	-200	60.19597205758576	1433.9525315828676	2608.2762565222965	3722.078145561471	4876.824448445019
S2_Female_sentence_04.wav	0.27500000000000013	0.28000000000000014	--undefined--	-200	60.254991573181734	1442.0530755649872	2724.213207130728	3985.350042545706	5152.155084621867
S2_Female_sentence_04.wav	0.28000000000000014	0.28500000000000014	--undefined--	-200	61.76248624252929	1417.264063189517	2684.9720761419767	4022.544638679796	5187.898870606461
S2_Female_sentence_04.wav	0.28500000000000014	0.29000000000000015	--undefined--	-200	63.92191989877836	1423.1449434918286	2653.6270442746113	4134.635515406498	--undefined--
S2_Female_sentence_04.wav	0.29000000000000015	0.29500000000000015	--undefined--	-200	64.18034097792572	1546.3309849680377	2629.783134402974	4189.302315277974	5195.6686840094735
S2_Female_sentence_04.wav	0.29500000000000015	0.30000000000000016	--undefined--	-200	63.93604159418971	1483.8135386761123	2585.1446417330017	4224.241798558877	--undefined--
S2_Female_sentence_04.wav	0.30000000000000016	0.30500000000000016	--undefined--	-200	63.55631813726655	1445.1078108238949	2575.9154732172565	3705.612532756363	--undefined--
S2_Female_sentence_04.wav	0.30500000000000016	0.31000000000000016	--undefined--	-200	63.49247508879517	1397.7929676667084	2552.002177476244	3072.478785849747	4159.281501322471
S2_Female_sentence_04.wav	0.31000000000000016	0.31500000000000017	--undefined--	-200	63.240051752571155	1270.8495861772076	2459.4618293951485	3007.664427533714	4154.954753981602
S2_Female_sentence_04.wav	0.31500000000000017	0.3200000000000002	--undefined--	-200	62.23348638001994	1238.422920936183	2452.507621546646	3711.3772530210913	4546.160479283462
S2_Female_sentence_04.wav	0.3200000000000002	0.3250000000000002	--undefined--	-200	61.56057503789997	1280.362334252042	2503.741665619585	3991.4239622525456	4889.3995710148165
S2_Female_sentence_04.wav	0.3250000000000002	0.3300000000000002	--undefined--	-200	61.258856450025405	1331.1394838277924	2632.6821834928146	3663.6063690732844	4640.437702328978
S2_Female_sentence_04.wav	0.3300000000000002	0.3350000000000002	--undefined--	-200	61.38706473028483	1368.491150699802	2763.146090387966	3253.0329976036583	4363.348968327917
S2_Female_sentence_04.wav	0.3350000000000002	0.3400000000000002	--undefined--	-200	61.11893103647263	1384.8717502384502	2787.077225774321	3367.0466605175857	4741.7514124980935
S2_Female_sentence_04.wav	0.3400000000000002	0.3450000000000002	--undefined--	-200	60.21210108481029	1386.3547445559793	2589.2375371102644	3505.600436872932	4776.420074495102
S2_Female_sentence_04.wav	0.3450000000000002	0.3500000000000002	--undefined--	-200	59.63793641436677	1382.2750684580674	2100.4108202465486	3500.55752213794	4802.8779384372965
S2_Female_sentence_04.wav	0.3500000000000002	0.3550000000000002	--undefined--	-200	59.30247721267107	1137.5221016553699	1846.545037852645	3386.4941033886507	4705.846062018233
S2_Female_sentence_04.wav	0.3550000000000002	0.3600000000000002	--undefined--	-200	59.16293252552233	930.2748962558254	1791.2756609078858	3214.7929310365394	4494.849035875306
S2_Female_sentence_04.wav	0.3600000000000002	0.3650000000000002	--undefined--	-200	59.63727519052053	1112.8510440387718	1743.3890759647802	3052.3690277985093	4260.519353370092
S2_Female_sentence_04.wav	0.3650000000000002	0.3700000000000002	--undefined--	-200	60.426923493270316	1416.8865043282017	1697.0335069763191	3003.3470157558036	4362.920880162372
S2_Female_sentence_04.wav	0.3700000000000002	0.3750000000000002	--undefined--	-200	60.51003141434763	1479.9792633975653	1603.163419895318	3047.1322628148623	4378.061776510103
S2_Female_sentence_04.wav	0.3750000000000002	0.3800000000000002	--undefined--	-200	60.486805621129584	1386.8939791090206	1768.599353748359	3100.856111358225	4352.6410647915245
S2_Female_sentence_04.wav	0.3800000000000002	0.38500000000000023	--undefined--	-200	60.52519734799242	1262.0405817542298	2056.9141464124596	3157.7785064272366	4299.759635590358
S2_Female_sentence_04.wav	0.38500000000000023	0.39000000000000024	--undefined--	-200	60.90853463193397	1222.3972354855307	2200.739702989446	3244.351700216068	4241.6674912483895
S2_Female_sentence_04.wav	0.39000000000000024	0.39500000000000024	--undefined--	-200	61.300373480365295	1197.267491454384	2024.1286024386739	3469.6327677616846	4324.544548263474
S2_Female_sentence_04.wav	0.39500000000000024	0.40000000000000024	--undefined--	-200	61.409532367313076	1221.6626844827135	2019.7245108387094	3628.5477663390934	4860.748374040731
S2_Female_sentence_04.wav	0.40000000000000024	0.40500000000000025	--undefined--	-200	60.93063972363689	1165.7966071997027	1997.6034227563853	3740.3374735849925	5110.387868077337
S2_Female_sentence_04.wav	0.40500000000000025	0.41000000000000025	--undefined--	-200	60.17983712798155	956.4931200941729	1887.6630103707694	3548.630473467451	--undefined--
S2_Female_sentence_04.wav	0.41000000000000025	0.41500000000000026	--undefined--	-200	60.12778468292641	648.8912775023729	1717.6894323046304	2941.4908027384604	3819.652693923332
S2_Female_sentence_04.wav	0.41500000000000026	0.42000000000000026	--undefined--	-200	60.71169556974594	1065.7111364180769	1952.200290603744	3389.0618462661796	4179.740899841117
S2_Female_sentence_04.wav	0.42000000000000026	0.42500000000000027	--undefined--	-200	61.87330532814299	1094.3397057933269	1974.6935387204308	3497.7715222577403	4224.238354634394
S2_Female_sentence_04.wav	0.42500000000000027	0.43000000000000027	--undefined--	-200	61.95884483297295	1037.202673497583	2011.6052042750796	3519.335202400813	4244.471791225998
S2_Female_sentence_04.wav	0.43000000000000027	0.4350000000000003	--undefined--	-200	61.37428770400789	893.7825889785711	1952.1750953610976	3347.857972966937	4176.199591191526
S2_Female_sentence_04.wav	0.4350000000000003	0.4400000000000003	--undefined--	-200	60.28758338099887	638.8956335285567	1681.8114956633908	2894.993698367519	3939.567930833753
S2_Female_sentence_04.wav	0.4400000000000003	0.4450000000000003	--undefined--	-200	59.49499526093363	682.2734469607191	1771.844752380347	2912.362907200959	4085.772485344859
S2_Female_sentence_04.wav	0.4450000000000003	0.4500000000000003	--undefined--	-200	59.349201119396774	534.0633585538827	1672.609324331631	2784.7282077339887	4050.934744236195
S2_Female_sentence_04.wav	0.4500000000000003	0.4550000000000003	--undefined--	-200	61.02489061908928	991.0836682624654	2052.562373241709	3139.1407228248	4449.15514052326
S2_Female_sentence_04.wav	0.4550000000000003	0.4600000000000003	--undefined--	-200	62.57616894577608	1204.9553049208048	2283.9460053584594	3287.1491392584153	4551.656143594566
S2_Female_sentence_04.wav	0.4600000000000003	0.4650000000000003	--undefined--	-200	63.36271667874295	238.8247945886897	1647.9769439072784	2508.7586653517387	3627.441526808277
S2_Female_sentence_04.wav	0.4650000000000003	0.4700000000000003	--undefined--	-200	63.46874219282839	175.08700124440446	1658.0082854255586	2784.069948413095	3888.332793612108
S2_Female_sentence_04.wav	0.4700000000000003	0.4750000000000003	--undefined--	-200	63.187945427245225	451.80940551393087	1685.3788370821255	2998.9319459507183	4255.30561673975
S2_Female_sentence_04.wav	0.4750000000000003	0.4800000000000003	--undefined--	-200	62.842379476160794	507.80404952111246	1685.7564496008774	3063.993622813666	4332.618966126949
S2_Female_sentence_04.wav	0.4800000000000003	0.4850000000000003	--undefined--	-200	62.00742917360944	628.5160481626958	1785.167286923987	3257.1279406743192	4396.875108613021
S2_Female_sentence_04.wav	0.4850000000000003	0.4900000000000003	--undefined--	-200	60.85703083921057	1152.6178848618354	2060.288665118619	3777.465049168691	4684.337792986841
S2_Female_sentence_04.wav	0.4900000000000003	0.49500000000000033	--undefined--	-200	59.96842698378871	930.6051490946428	1869.7120476571681	3437.1577680022665	3596.332927997467
S2_Female_sentence_04.wav	0.49500000000000033	0.5000000000000003	--undefined--	-200	59.18952509122536	945.2485217258496	1984.7000518285201	3351.8317700775247	4089.193393245224
S2_Female_sentence_04.wav	0.5000000000000003	0.5050000000000003	--undefined--	-200	58.504900018697754	1010.73557648236	2059.6453366577834	3439.3189954665595	4311.259935280127
S2_Female_sentence_04.wav	0.5050000000000003	0.5100000000000003	--undefined--	-200	57.9032215698255	1085.9085828644204	2060.4128887023103	3484.0358894267283	4173.133979015833
S2_Female_sentence_04.wav	0.5100000000000003	0.5150000000000003	--undefined--	-200	57.494048376466715	1158.5180012165931	2063.060011753508	3286.2643203829734	4087.282517895218
S2_Female_sentence_04.wav	0.5150000000000003	0.5200000000000004	--undefined--	-200	57.40434623291948	1130.1607364269435	2252.0983424793794	3086.8483882651435	4185.630760042683
S2_Female_sentence_04.wav	0.5200000000000004	0.5250000000000004	--undefined--	-200	57.45068890864377	1041.2385125998235	2117.4241811921875	3075.2637806045327	4227.9830708504105
S2_Female_sentence_04.wav	0.5250000000000004	0.5300000000000004	--undefined--	-200	57.65161567997842	844.2100493059767	1780.0659833729496	2884.1794333090943	4063.0852778671674
S2_Female_sentence_04.wav	0.5300000000000004	0.5350000000000004	--undefined--	-200	58.13327217855905	685.6454165869783	1567.6535924112118	2704.8175648994497	3964.766359618477
S2_Female_sentence_04.wav	0.5350000000000004	0.5400000000000004	--undefined--	-200	58.65444278435354	745.2632119239116	1780.4462680559482	2853.1476171016066	4251.8357281015515
S2_Female_sentence_04.wav	0.5400000000000004	0.5450000000000004	--undefined--	-200	59.15523153669094	1007.1107677223285	2045.787618933097	3308.772919047503	4614.242535918285
S2_Female_sentence_04.wav	0.5450000000000004	0.5500000000000004	--undefined--	-200	60.10896699162996	1259.0378773662912	1942.8061219953474	3402.963834989126	4417.114787689487
S2_Female_sentence_04.wav	0.5500000000000004	0.5550000000000004	--undefined--	-200	60.98518086342138	1364.6793576917146	1944.473786587422	3369.9032293747628	4204.264853128859
S2_Female_sentence_04.wav	0.5550000000000004	0.5600000000000004	--undefined--	-200	61.28883661146023	1370.866147212095	2027.9204676814907	3327.0719421645167	4117.70673284861
S2_Female_sentence_04.wav	0.5600000000000004	0.5650000000000004	--undefined--	-200	60.95769568640809	1344.0288908114621	2044.8875388570416	3343.797839194615	4160.116629488919
S2_Female_sentence_04.wav	0.5650000000000004	0.5700000000000004	--undefined--	-200	60.11791259046889	1037.0281929651794	2045.3545830742703	3353.601911614108	4205.161017537277
S2_Female_sentence_04.wav	0.5700000000000004	0.5750000000000004	--undefined--	-200	59.16496751978452	1037.2184432595213	2205.5239912930124	3584.520990674204	4810.3053845186005
S2_Female_sentence_04.wav	0.5750000000000004	0.5800000000000004	--undefined--	-200	57.97879515054894	1168.1119382289749	2344.8588759091567	3721.1353353379486	5033.924599823219
S2_Female_sentence_04.wav	0.5800000000000004	0.5850000000000004	--undefined--	-200	56.610782085195076	1113.8753241070306	2221.211133306282	3536.5512955256777	4809.3338117640105
S2_Female_sentence_04.wav	0.5850000000000004	0.5900000000000004	--undefined--	-200	56.06075013902556	663.9878646365083	1696.2617408471042	2963.459252268188	4397.489393916947
S2_Female_sentence_04.wav	0.5900000000000004	0.5950000000000004	--undefined--	-200	56.39365328033444	677.4814935191788	1465.100517628201	2820.8559191231693	4374.0932101150065
S2_Female_sentence_04.wav	0.5950000000000004	0.6000000000000004	--undefined--	-200	57.894990589755196	1025.682005068956	2077.6407866295385	2959.075682713275	4386.895654011236
S2_Female_sentence_04.wav	0.6000000000000004	0.6050000000000004	--undefined--	-200	59.28946772428374	1149.649601917134	2269.057619626951	3078.535514989999	4428.387402954165
S2_Female_sentence_04.wav	0.6050000000000004	0.6100000000000004	--undefined--	-200	60.53953998239356	1135.356834512476	2185.3064233160317	3229.8655595471596	4537.145223735366
S2_Female_sentence_04.wav	0.6100000000000004	0.6150000000000004	--undefined--	-200	61.889812175268425	1223.9183182640948	2333.867028081444	3520.5235720014525	4752.2263843149385
S2_Female_sentence_04.wav	0.6150000000000004	0.6200000000000004	--undefined--	-200	62.863591429982506	1310.4322860161067	2652.4296529699805	3718.5867143771607	5038.917321619099
S2_Female_sentence_04.wav	0.6200000000000004	0.6250000000000004	--undefined--	-200	63.25802639267629	1262.2502183580825	2425.7518478439774	3453.3089728654113	4598.305493850619
S2_Female_sentence_04.wav	0.6250000000000004	0.6300000000000004	--undefined--	-200	62.43527517638043	1240.3242099772276	2173.385593773881	3374.3290732964915	4401.947672949918
S2_Female_sentence_04.wav	0.6300000000000004	0.6350000000000005	--undefined--	-200	60.90304227233157	1142.5678481474167	2024.4931881700725	3453.5133148317705	4507.0415679425505
S2_Female_sentence_04.wav	0.6350000000000005	0.6400000000000005	--undefined--	-200	58.99612531861292	881.552495557963	1982.6391679456895	3473.825990325421	4663.004305992329
S2_Female_sentence_04.wav	0.6400000000000005	0.6450000000000005	--undefined--	-200	57.85751816771484	1038.7087560281836	1991.1178361018958	3381.73322252441	4468.027480397636
S2_Female_sentence_04.wav	0.6450000000000005	0.6500000000000005	--undefined--	-200	57.64646465559488	1232.5166979000073	2308.9741856322985	3346.6034482356786	4319.080580125897
S2_Female_sentence_04.wav	0.6500000000000005	0.6550000000000005	--undefined--	-200	58.73672561504864	1231.060303789551	2296.734550162757	3258.3322019275965	4305.6762585195875
S2_Female_sentence_04.wav	0.6550000000000005	0.6600000000000005	--undefined--	-200	60.21309398657661	1157.9326381225403	2151.649746966777	3184.868658196033	4387.215884095582
S2_Female_sentence_04.wav	0.6600000000000005	0.6650000000000005	--undefined--	-200	61.69347937932061	1216.750626972244	2266.168996215484	3268.831836892122	4508.55526129827
S2_Female_sentence_04.wav	0.6650000000000005	0.6700000000000005	--undefined--	-200	62.08763889526702	1362.8610982090263	2539.884483021287	3806.679848525368	4846.259346826247
S2_Female_sentence_04.wav	0.6700000000000005	0.6750000000000005	--undefined--	-200	61.860931428879894	1283.4397420023354	2631.6974982807055	3846.4101587268533	4909.1762812819325
S2_Female_sentence_04.wav	0.6750000000000005	0.6800000000000005	--undefined--	-200	61.362683365894256	1219.6787364285033	2672.4496638026785	3533.2493858049543	4597.374500312108
S2_Female_sentence_04.wav	0.6800000000000005	0.6850000000000005	--undefined--	-200	60.63682783697187	1194.7204599250877	2593.09570324015	3185.748775945817	4319.8993915281835
S2_Female_sentence_04.wav	0.6850000000000005	0.6900000000000005	--undefined--	-200	59.861502990699066	1165.2988158645874	2341.279489456575	3145.156899234517	4517.22036975437
S2_Female_sentence_04.wav	0.6900000000000005	0.6950000000000005	--undefined--	-200	59.50150530965199	1085.2287971336523	2381.46738037896	3446.6307662398663	4668.957508072785
S2_Female_sentence_04.wav	0.6950000000000005	0.7000000000000005	--undefined--	-200	59.57601637495014	1087.7649146210872	2479.2660999496266	3590.630773491219	4668.9452838093175
S2_Female_sentence_04.wav	0.7000000000000005	0.7050000000000005	--undefined--	-200	60.082781860107936	1099.45371194142	2559.707614273762	3446.8043805255024	4572.924730936711
S2_Female_sentence_04.wav	0.7050000000000005	0.7100000000000005	--undefined--	-200	60.37464065875836	842.0394376605404	2261.947930830927	3078.593723375593	4340.1688847913465
S2_Female_sentence_04.wav	0.7100000000000005	0.7150000000000005	--undefined--	-200	60.39665866745283	168.58473938375386	1392.7331664135565	2660.1093385764852	3969.1112805649973
S2_Female_sentence_04.wav	0.7150000000000005	0.7200000000000005	--undefined--	-200	60.002314531500716	285.710911253736	1524.111859095989	2635.955733145274	3900.7899131546033
S2_Female_sentence_04.wav	0.7200000000000005	0.7250000000000005	--undefined--	-200	59.46926382948862	290.5818600881081	1451.0718660071025	2592.9516743545173	3725.09630161242
S2_Female_sentence_04.wav	0.7250000000000005	0.7300000000000005	--undefined--	-200	58.89725768873391	493.0960637885248	1322.0446986189636	2469.4492878852843	3758.9503260886604
S2_Female_sentence_04.wav	0.7300000000000005	0.7350000000000005	--undefined--	-200	58.41927493739511	653.5121190258495	1254.9584049031218	2398.3512095768456	3917.0454920798284
