name_file	start_time	end_time	mean_F0(Hz)	mean_HNR(dB)	mean_intensity(dB)	mean_F1(Hz)	mean_F2(Hz)	mean_F3(Hz)	mean_F4(Hz)	Jitter	Shimmer	CoG	Kurtosis	Skweness
S2_Male_sentence_04.wav	0	0.005	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Male_sentence_04.wav	0.005	0.01	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Male_sentence_04.wav	0.01	0.015	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Male_sentence_04.wav	0.015	0.02	--undefined--	-200	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Male_sentence_04.wav	0.02	0.025	--undefined--	-200	--undefined--	1236.8379803769428	2240.514431443923	3367.0581264031216	4306.827628562264
S2_Male_sentence_04.wav	0.025	0.030000000000000002	--undefined--	-200	31.634929392955534	1233.7939442490383	2282.579363785364	3368.428380095761	4278.283901985185
S2_Male_sentence_04.wav	0.030000000000000002	0.035	--undefined--	-200	31.669496513269014	1225.3395309463579	2353.7496621491464	3371.960408818463	4230.654678074008
S2_Male_sentence_04.wav	0.035	0.04	--undefined--	-200	31.742018397466172	1211.987382184903	2237.163270153991	3376.166092702595	4314.146869876911
S2_Male_sentence_04.wav	0.04	0.045	--undefined--	-200	29.80892791735473	1259.2790273227472	2130.7589349938426	3312.859837903276	4438.501869389664
S2_Male_sentence_04.wav	0.045	0.049999999999999996	--undefined--	-200	27.959843501382288	867.2641106691138	1762.6610771353985	3024.5636979611654	4133.181658594861
S2_Male_sentence_04.wav	0.049999999999999996	0.05499999999999999	--undefined--	-200	27.78034181981373	861.5267562548026	1876.901425836207	3099.565306298252	4130.755276626484
S2_Male_sentence_04.wav	0.05499999999999999	0.05999999999999999	--undefined--	-200	28.816435920501757	1661.3081559069446	2661.4186937633494	3716.411694258259	4785.070223674881
S2_Male_sentence_04.wav	0.05999999999999999	0.06499999999999999	--undefined--	-200	30.005515310124796	1761.3592022805626	2004.8652495155893	3367.100394899264	4654.809198030192
S2_Male_sentence_04.wav	0.06499999999999999	0.06999999999999999	--undefined--	-200	29.055434134060697	1482.0865868668268	2266.4921076921314	3374.1613242759818	4466.0295102009495
S2_Male_sentence_04.wav	0.06999999999999999	0.075	--undefined--	-200	28.3200220088463	1369.502676060852	2454.7144087628776	3418.894917246977	4359.36144290526
S2_Male_sentence_04.wav	0.075	0.08	--undefined--	-200	28.226921343412744	1372.4082102753293	2573.624746926793	3441.844864491963	4283.293070882696
S2_Male_sentence_04.wav	0.08	0.085	--undefined--	-200	29.027841681131054	1401.482314654289	2726.7771420309177	3376.6904946027225	4205.240397537698
S2_Male_sentence_04.wav	0.085	0.09000000000000001	--undefined--	-200	29.410634080445877	1541.4429119861636	2875.8680736136444	2994.841782461219	4255.337442052885
S2_Male_sentence_04.wav	0.09000000000000001	0.09500000000000001	--undefined--	-200	28.434879753257942	833.3816528707089	2005.3857928862003	2886.379217336758	4244.185252241965
S2_Male_sentence_04.wav	0.09500000000000001	0.10000000000000002	--undefined--	-200	27.582249225920282	703.186284991697	1655.536598118936	2875.409119274371	4230.784079855006
S2_Male_sentence_04.wav	0.10000000000000002	0.10500000000000002	--undefined--	-200	26.96295170107864	919.7367838145121	1957.0982668551696	3214.519566000919	4233.105577226337
S2_Male_sentence_04.wav	0.10500000000000002	0.11000000000000003	--undefined--	-200	26.787834134306927	1085.998602708096	2605.8533648700804	3888.335306300369	4307.179532920346
S2_Male_sentence_04.wav	0.11000000000000003	0.11500000000000003	--undefined--	-200	27.020003909570768	1067.7878947435006	2583.007608503668	3818.428437312878	4671.374809512011
S2_Male_sentence_04.wav	0.11500000000000003	0.12000000000000004	--undefined--	-200	27.632103724327393	1034.7226095252117	2570.387069304698	3695.441874643944	4731.274505645437
S2_Male_sentence_04.wav	0.12000000000000004	0.12500000000000003	--undefined--	-200	28.642969859013967	1110.0876350678645	2459.663509697393	3511.8807843355094	4540.865904003966
S2_Male_sentence_04.wav	0.12500000000000003	0.13000000000000003	--undefined--	-200	29.09347185467775	1229.896678836452	2397.5225377968018	3456.861666286897	4432.948170110754
S2_Male_sentence_04.wav	0.13000000000000003	0.13500000000000004	--undefined--	-200	28.287219508306524	1320.0493792221612	2471.2586974199007	3595.9378108938	4624.187498020931
S2_Male_sentence_04.wav	0.13500000000000004	0.14000000000000004	--undefined--	-200	26.713426120300188	1364.198417320383	2458.185641162476	3505.4616172404394	4834.196847140352
S2_Male_sentence_04.wav	0.14000000000000004	0.14500000000000005	--undefined--	-200	24.81779289153296	1449.4577967842106	2735.8296530643684	3479.3249406964783	5010.407580228694
S2_Male_sentence_04.wav	0.14500000000000005	0.15000000000000005	--undefined--	-200	23.382346709720014	1396.0742101370495	2609.95499529749	3627.076675040818	4880.806809365473
S2_Male_sentence_04.wav	0.15000000000000005	0.15500000000000005	--undefined--	-200	22.559931526174566	1362.7653771774017	2375.4139777883556	3774.958029689438	4791.970915013428
S2_Male_sentence_04.wav	0.15500000000000005	0.16000000000000006	--undefined--	-200	22.284823573142106	1387.474605141763	2278.737207174047	3724.766537197434	4838.926437785832
S2_Male_sentence_04.wav	0.16000000000000006	0.16500000000000006	--undefined--	-200	21.37257023897555	931.7631606930058	1919.86992952482	3308.8655109712395	3959.725852408441
S2_Male_sentence_04.wav	0.16500000000000006	0.17000000000000007	--undefined--	-200	21.352650325581713	1015.1851312973073	2489.2485537310695	3854.954398887629	--undefined--
S2_Male_sentence_04.wav	0.17000000000000007	0.17500000000000007	--undefined--	-200	23.282851939171657	1037.3551115911634	2536.180135880339	3627.5314893983373	4244.502188449821
S2_Male_sentence_04.wav	0.17500000000000007	0.18000000000000008	--undefined--	-200	24.656660822082078	1229.5915567736236	2441.6689032137824	3448.6629703451954	4444.528065786981
S2_Male_sentence_04.wav	0.18000000000000008	0.18500000000000008	--undefined--	-200	25.616685382267345	1673.2877049098454	2596.911126145542	3944.065935116863	4884.075423639388
S2_Male_sentence_04.wav	0.18500000000000008	0.19000000000000009	--undefined--	-200	26.38214961894372	1571.4283437236522	2549.365890985573	3893.112580648303	4996.515890295588
S2_Male_sentence_04.wav	0.19000000000000009	0.1950000000000001	--undefined--	-200	27.106778998863557	1454.1176682168261	2417.5840577509293	3705.348588323439	4693.950752267634
S2_Male_sentence_04.wav	0.1950000000000001	0.2000000000000001	--undefined--	-200	27.826802709612142	1412.788411680385	2495.2883862013364	3476.76534873769	4449.116204358815
S2_Male_sentence_04.wav	0.2000000000000001	0.2050000000000001	--undefined--	-200	28.589172826247577	1435.815613095001	2653.2772376404914	3453.803902225502	4544.151896019947
S2_Male_sentence_04.wav	0.2050000000000001	0.2100000000000001	--undefined--	-200	29.014249171023657	1490.9778795781206	2744.4881045744487	3752.159028761989	4984.730954764444
S2_Male_sentence_04.wav	0.2100000000000001	0.2150000000000001	--undefined--	-200	28.845354757975787	1535.5828479608606	2767.2776608541603	4018.989880754881	--undefined--
S2_Male_sentence_04.wav	0.2150000000000001	0.2200000000000001	--undefined--	-200	27.776913971590727	775.0611594245397	2019.6371427694091	3280.708953951298	4086.771157670905
S2_Male_sentence_04.wav	0.2200000000000001	0.22500000000000012	--undefined--	-200	26.59060422459858	968.3965386941356	1918.4894876451353	2979.688074799016	4179.178549143999
