name_file	start_time	end_time	mean_F0(Hz)	mean_HNR(dB)	mean_intensity(dB)	mean_F1(Hz)	mean_F2(Hz)	mean_F3(Hz)	mean_F4(Hz)	Jitter	Shimmer	CoG	Kurtosis	Skweness
S2_Male_sentence_06.wav	0	0.005	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Male_sentence_06.wav	0.005	0.01	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Male_sentence_06.wav	0.01	0.015	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Male_sentence_06.wav	0.015	0.02	--undefined--	-200	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Male_sentence_06.wav	0.02	0.025	--undefined--	-200	--undefined--	1217.259645747298	2532.7420618074625	3540.6489018078278	4297.198778613866
S2_Male_sentence_06.wav	0.025	0.030000000000000002	--undefined--	-200	--undefined--	1244.2473967503477	2493.9987325141756	3624.2067829066323	4390.999486626454
S2_Male_sentence_06.wav	0.030000000000000002	0.035	--undefined--	-200	24.528999193326257	1152.3700713817777	2329.8276838648612	3552.9395325514756	4430.406740202576
S2_Male_sentence_06.wav	0.035	0.04	--undefined--	-200	24.478757798157307	932.7088565194855	2099.7946610526956	3243.315790988234	4341.594377579301
S2_Male_sentence_06.wav	0.04	0.045	--undefined--	-200	24.272884685292112	1088.5591145282008	2357.0597114216193	3235.221663818393	4390.17092579047
S2_Male_sentence_06.wav	0.045	0.049999999999999996	--undefined--	-200	23.595696936559907	1155.9363138821473	2331.1728224689723	3316.3383122659657	4382.945887363644
S2_Male_sentence_06.wav	0.049999999999999996	0.05499999999999999	--undefined--	-200	23.590125747193127	1644.5747148197793	2253.326228283602	3447.696101929411	4607.00875036186
S2_Male_sentence_06.wav	0.05499999999999999	0.05999999999999999	--undefined--	-200	23.580199156588304	1730.2316282025688	2228.460092871393	3563.0229313505843	4777.99584990628
S2_Male_sentence_06.wav	0.05999999999999999	0.06499999999999999	--undefined--	-200	22.671543824296112	1047.4735343532775	2289.099288689319	3600.319044997331	4658.111627016359
S2_Male_sentence_06.wav	0.06499999999999999	0.06999999999999999	--undefined--	-200	21.934134875368233	1248.6336791828935	2296.531566892507	3513.5459326796845	4385.663584618663
S2_Male_sentence_06.wav	0.06999999999999999	0.075	--undefined--	-200	21.647808197746514	1531.9431797339844	2664.7903182044497	3058.7872713532975	4181.705426651498
S2_Male_sentence_06.wav	0.075	0.08	--undefined--	-200	22.594953303157066	1049.0817782739566	2224.7652767211157	2852.3242573608463	4225.226270945143
S2_Male_sentence_06.wav	0.08	0.085	--undefined--	-200	23.94576754540201	507.09111316351476	1748.1763381924977	2773.2769418531047	4281.324072670965
S2_Male_sentence_06.wav	0.085	0.09000000000000001	--undefined--	-200	25.361050545631905	665.5550998501991	1955.4018044995419	2864.2673248927376	4186.137956115784
