name_file	start_time	end_time	mean_F0(Hz)	mean_HNR(dB)	mean_intensity(dB)	mean_F1(Hz)	mean_F2(Hz)	mean_F3(Hz)	mean_F4(Hz)	Jitter	Shimmer	CoG	Kurtosis	Skweness
S2_Female_sentence_02.wav	0	0.005	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_02.wav	0.005	0.01	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_02.wav	0.01	0.015	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_02.wav	0.015	0.02	--undefined--	-200	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_02.wav	0.02	0.025	--undefined--	-200	--undefined--	1211.3397651112218	2055.7957059315945	3079.9840794075476	4380.733038680943
S2_Female_sentence_02.wav	0.025	0.030000000000000002	--undefined--	-200	64.54861739502229	1279.7684949398595	2133.7581263518405	3036.6290845338503	4337.157243606233
S2_Female_sentence_02.wav	0.030000000000000002	0.035	--undefined--	-200	64.2444847547402	1339.483439271574	1977.9330257903698	3046.747670409203	4398.681768659343
S2_Female_sentence_02.wav	0.035	0.04	--undefined--	-200	63.58894959166882	1326.975677937456	1716.5487710436828	3118.9796599245383	4542.028160313225
S2_Female_sentence_02.wav	0.04	0.045	--undefined--	-200	63.64411738639561	1193.9221748146306	1988.9398579961337	3160.039153406278	4544.845687043054
S2_Female_sentence_02.wav	0.045	0.049999999999999996	--undefined--	-210.89658522653332	65.07981054126364	1282.996829316053	2023.4660463381795	3082.987722404388	4685.502498849133
S2_Female_sentence_02.wav	0.049999999999999996	0.05499999999999999	--undefined--	-5.1045573597746365	68.43849373226169	735.6372934148849	1899.8127647086028	3014.9916297187947	4125.594027474909
S2_Female_sentence_02.wav	0.05499999999999999	0.05999999999999999	--undefined--	10.907949925156194	70.6891559122926	373.96164751445855	1800.4668606323864	2969.366110589018	3661.8447613085023
S2_Female_sentence_02.wav	0.05999999999999999	0.06499999999999999	--undefined--	6.72268203192264	71.66845502329276	427.4866749404211	1776.8499296906816	2947.614704834638	3593.0376794640715
S2_Female_sentence_02.wav	0.06499999999999999	0.06999999999999999	--undefined--	-2.3195212914514367	70.91882378042386	433.8663011815728	1730.6059539490277	2939.6330037564985	3636.2789698224738
