name_file	start_time	end_time	mean_F0(Hz)	mean_HNR(dB)	mean_intensity(dB)	mean_F1(Hz)	mean_F2(Hz)	mean_F3(Hz)	mean_F4(Hz)	Jitter	Shimmer	CoG	Kurtosis	Skweness
S2_Female_sentence_08.wav	0	0.005	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_08.wav	0.005	0.01	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_08.wav	0.01	0.015	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_08.wav	0.015	0.02	--undefined--	5.171815845251816	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S2_Female_sentence_08.wav	0.02	0.025	--undefined--	-121.37406603662588	--undefined--	1776.3467708800272	3100.5824226457216	4546.358054159522	--undefined--
S2_Female_sentence_08.wav	0.025	0.030000000000000002	--undefined--	-80.14077470434741	--undefined--	1560.960699385898	2692.0122887104526	3875.1358131312118	--undefined--
S2_Female_sentence_08.wav	0.030000000000000002	0.035	--undefined--	8.290435466451303	71.48095874281812	1431.2887094725354	2355.1623265804324	3207.936592634069	5128.173549757334
S2_Female_sentence_08.wav	0.035	0.04	--undefined--	-4.11472591917425	73.47004565596792	1538.0865886610563	2476.953077785862	3220.430621238691	4911.776777352072
S2_Female_sentence_08.wav	0.04	0.045	--undefined--	-1.0870844324911664	75.08234129162932	566.7791792562291	1816.4114585716275	2875.5444083178727	3703.4896383660753
S2_Female_sentence_08.wav	0.045	0.049999999999999996	--undefined--	0.4736743940037009	75.49227194633592	485.1388206501678	1730.0701568647544	2844.1335127847906	3380.8738987393263
S2_Female_sentence_08.wav	0.049999999999999996	0.05499999999999999	--undefined--	-1.450492887547899	74.65351265762338	522.2140000169685	1754.526327984542	2862.821613719411	3900.9347340156282
S2_Female_sentence_08.wav	0.05499999999999999	0.05999999999999999	--undefined--	12.231563331883226	73.0267321877267	524.8116420023036	1795.9168373034352	2867.3822830930912	4465.597125348312
S2_Female_sentence_08.wav	0.05999999999999999	0.06499999999999999	--undefined--	-129.66593121598382	70.97360202946469	480.71335769275197	1822.4726145139305	2823.255821294453	4306.448278769271
S2_Female_sentence_08.wav	0.06499999999999999	0.06999999999999999	--undefined--	-208.95859865414036	68.86612903275201	387.42001873868645	1698.6236932010472	2610.938748834329	3822.7408838430943
S2_Female_sentence_08.wav	0.06999999999999999	0.075	--undefined--	-200	66.78610369358262	354.0957975105695	1651.0871877143634	2576.100166827329	3688.5103303325354
S2_Female_sentence_08.wav	0.075	0.08	--undefined--	-200	64.57462198040922	257.01401512151	1622.4933734097497	2602.7023424209547	3716.6065084590805
S2_Female_sentence_08.wav	0.08	0.085	--undefined--	-200	63.92062514583553	571.9429729460832	1959.0949799953196	2941.2565434786634	4092.9132324632164
S2_Female_sentence_08.wav	0.085	0.09000000000000001	--undefined--	-200	65.17506566542153	1537.6120440627344	2804.728381498874	3728.0412498737796	4853.33100772121
S2_Female_sentence_08.wav	0.09000000000000001	0.09500000000000001	--undefined--	-200	65.95118635772921	1453.180470085995	2790.328082892368	4108.786320980223	--undefined--
S2_Female_sentence_08.wav	0.09500000000000001	0.10000000000000002	--undefined--	-200	66.38219280853538	1517.6319053454267	2687.8093845220274	4036.9421709020176	4905.498551541644
S2_Female_sentence_08.wav	0.10000000000000002	0.10500000000000002	195.17197450509127	-200	66.33398316903562	1643.396066303104	2677.6346787222087	4028.0177728852	4895.473553527158
S2_Female_sentence_08.wav	0.10500000000000002	0.11000000000000003	195.17197450509127	-200	66.33066461838683	1750.917544628178	2792.4400230132565	4197.197359731005	4885.181345087664
S2_Female_sentence_08.wav	0.11000000000000003	0.11500000000000003	195.17197450509127	-200	66.17756739199012	1723.6372226764543	2866.1678502341133	4355.781600657338	--undefined--
S2_Female_sentence_08.wav	0.11500000000000003	0.12000000000000004	195.17197450509127	-200	65.22769322801759	1226.807435960824	1856.3714685854231	3183.4764730825154	4352.731678163001
S2_Female_sentence_08.wav	0.12000000000000004	0.12500000000000003	195.17197450509127	-200	64.04892997084146	1470.21361478218	1915.1390401848173	3318.468358101072	4730.550157670038
S2_Female_sentence_08.wav	0.12500000000000003	0.13000000000000003	--undefined--	-200	62.79037892024156	1678.5535429652791	2130.3581997715573	3458.23257948411	4897.590898119005
S2_Female_sentence_08.wav	0.13000000000000003	0.13500000000000004	--undefined--	-200	61.460258672803	1584.636634622421	2207.4195882357835	3391.787573058814	--undefined--
S2_Female_sentence_08.wav	0.13500000000000004	0.14000000000000004	--undefined--	-200	59.93801642614003	1178.2176971335277	2048.7316520161303	3184.6014586762167	4380.0857552321595
S2_Female_sentence_08.wav	0.14000000000000004	0.14500000000000005	--undefined--	-200	57.93840931758237	1147.4580451365666	1847.8662544022736	3014.1489171127473	4263.066323923967
S2_Female_sentence_08.wav	0.14500000000000005	0.15000000000000005	--undefined--	-200	57.79970760689103	859.225204765718	1779.7973572180276	2873.943126413298	4206.669951396082
S2_Female_sentence_08.wav	0.15000000000000005	0.15500000000000005	--undefined--	-200	58.92281050154076	1123.008276230736	1689.583353474944	2860.518379670995	4237.223845756401
S2_Female_sentence_08.wav	0.15500000000000005	0.16000000000000006	--undefined--	-200	59.41698901546803	1537.2360106600531	1609.7872722406782	2928.580535207174	4294.795931304053
S2_Female_sentence_08.wav	0.16000000000000006	0.16500000000000006	--undefined--	-200	60.0265036987159	1539.9565930807817	1645.3560055707403	3013.1956058141286	4325.914741964835
S2_Female_sentence_08.wav	0.16500000000000006	0.17000000000000007	--undefined--	-200	60.79373484373665	1265.4179723541652	2072.1730068296556	3149.839493158324	4433.997182084763
S2_Female_sentence_08.wav	0.17000000000000007	0.17500000000000007	--undefined--	-200	60.47064823862005	635.9396212326279	1970.9580490746841	3112.5052674270955	4425.137404693064
S2_Female_sentence_08.wav	0.17500000000000007	0.18000000000000008	--undefined--	-200	60.14139486579988	932.788425901334	2091.7795964742404	3350.782730562797	4622.239955652583
S2_Female_sentence_08.wav	0.18000000000000008	0.18500000000000008	--undefined--	-200	60.78105127219867	1410.2846468946484	2251.468101091707	3594.314817937879	4840.37502170513
S2_Female_sentence_08.wav	0.18500000000000008	0.19000000000000009	--undefined--	-200	61.463607024279085	1181.4353568241568	2165.467727622649	3525.650758004936	4850.945601801071
S2_Female_sentence_08.wav	0.19000000000000009	0.1950000000000001	--undefined--	-200	61.69809478672099	1209.2855261244383	2173.5218983185014	3480.0972323918995	4833.788828968396
S2_Female_sentence_08.wav	0.1950000000000001	0.2000000000000001	--undefined--	-200	59.92574242694642	1228.5462740305245	2129.2628521905995	3438.499641442728	4647.750430428366
S2_Female_sentence_08.wav	0.2000000000000001	0.2050000000000001	--undefined--	-200	58.54804098946888	1161.4514159216135	2111.9527490328	3280.045066643109	4523.403044125764
S2_Female_sentence_08.wav	0.2050000000000001	0.2100000000000001	--undefined--	-200	58.206625930017715	1045.5908565829643	2122.5380244993694	3137.946499380484	4499.712848237838
S2_Female_sentence_08.wav	0.2100000000000001	0.2150000000000001	--undefined--	-200	58.158025768007	1010.6174688159558	2149.5066680058817	3187.291431997868	4573.10951313815
S2_Female_sentence_08.wav	0.2150000000000001	0.2200000000000001	--undefined--	-200	58.56840279607268	1534.2750302486297	2220.0078671055753	3518.019241927326	4777.545043252789
S2_Female_sentence_08.wav	0.2200000000000001	0.22500000000000012	--undefined--	-200	59.63584101116137	1466.3251542915784	2338.6877344979803	3756.6612738315293	5070.557006665918
S2_Female_sentence_08.wav	0.22500000000000012	0.23000000000000012	--undefined--	-200	60.20780294306672	1158.2690072880898	2373.0539525012496	3719.966156542623	4840.0679281649345
S2_Female_sentence_08.wav	0.23000000000000012	0.23500000000000013	--undefined--	-200	60.351795109650695	976.5099095089417	2356.2465766160203	3561.385549315055	4594.037778029948
S2_Female_sentence_08.wav	0.23500000000000013	0.24000000000000013	--undefined--	-200	60.171569006224196	1159.2189131929008	2352.038286999568	3476.836186560522	4830.1744508652955
S2_Female_sentence_08.wav	0.24000000000000013	0.24500000000000013	--undefined--	-200	60.87108397277269	1239.1078525165863	2367.213545672252	3424.757999475096	4558.446224918301
S2_Female_sentence_08.wav	0.24500000000000013	0.2500000000000001	--undefined--	-200	62.663448571709004	1242.499329420738	2359.3237918839177	3287.795338298929	4449.8591638362195
S2_Female_sentence_08.wav	0.2500000000000001	0.2550000000000001	--undefined--	-200	63.26534523191923	1295.2407412315947	2386.813988864057	3133.180843304778	4290.8935415278465
S2_Female_sentence_08.wav	0.2550000000000001	0.2600000000000001	--undefined--	-200	62.99993344836399	1357.825688362861	2414.851494779291	3279.563051433467	4311.442348853046
S2_Female_sentence_08.wav	0.2600000000000001	0.2650000000000001	--undefined--	-200	61.81081385419515	1385.8128693388844	2403.6100565061624	3866.6978853193646	4682.014821824485
S2_Female_sentence_08.wav	0.2650000000000001	0.27000000000000013	--undefined--	-200	61.45275878437994	1519.3510612215734	2403.9388636593562	3819.763038440522	4743.7766047442865
S2_Female_sentence_08.wav	0.27000000000000013	0.27500000000000013	--undefined--	-200	61.753908663431304	1511.9896736016356	2477.3113691390195	3782.462873840271	4764.360486785986
S2_Female_sentence_08.wav	0.27500000000000013	0.28000000000000014	--undefined--	-200	62.161604635371354	1384.3043662783978	2418.8665719344317	3638.4636922910117	4754.624900080523
S2_Female_sentence_08.wav	0.28000000000000014	0.28500000000000014	--undefined--	-200	62.1477658605746	1251.979189219925	2288.7838012904376	3484.951922631847	4684.050545503565
S2_Female_sentence_08.wav	0.28500000000000014	0.29000000000000015	--undefined--	-200	61.555516435658504	1226.6259570514067	2207.89442505958	3424.5106714561944	4537.824725349625
S2_Female_sentence_08.wav	0.29000000000000015	0.29500000000000015	--undefined--	-200	61.051423608128715	1270.42722648113	2273.9740566430924	3314.5457010735267	4419.1916533707845
S2_Female_sentence_08.wav	0.29500000000000015	0.30000000000000016	--undefined--	-200	60.32730366058521	1271.074883128356	2241.650103935199	3282.45115614807	4343.595509450114
S2_Female_sentence_08.wav	0.30000000000000016	0.30500000000000016	--undefined--	-200	59.13120536201759	1312.5769148250747	2263.2034925147746	3488.1901336594333	4534.5067149888655
S2_Female_sentence_08.wav	0.30500000000000016	0.31000000000000016	--undefined--	-200	57.62819386784157	1400.4528026951923	2308.4440324164802	3675.471163006842	4641.527864893038
S2_Female_sentence_08.wav	0.31000000000000016	0.31500000000000017	--undefined--	-200	56.26510990351972	1504.9285187037262	2327.370914940214	3554.331651272806	4357.528576178111
S2_Female_sentence_08.wav	0.31500000000000017	0.3200000000000002	--undefined--	-200	56.342939847789836	1514.6872356054196	2397.788021309716	3173.966310104363	4320.006314591889
S2_Female_sentence_08.wav	0.3200000000000002	0.3250000000000002	--undefined--	-200	56.70430253239057	1487.2038634987705	2431.944040388399	3157.065032303833	4478.464725247197
S2_Female_sentence_08.wav	0.3250000000000002	0.3300000000000002	--undefined--	-200	57.01677397502136	1385.518041554988	2443.4497414589596	3228.396446467233	4551.224585248091
S2_Female_sentence_08.wav	0.3300000000000002	0.3350000000000002	--undefined--	-200	56.95611272153419	1346.24077470951	2503.5221836804467	3123.384997619083	4461.372962068522
S2_Female_sentence_08.wav	0.3350000000000002	0.3400000000000002	--undefined--	-200	56.51281660052707	1466.6579863409656	2628.822058575991	2808.05110757213	4298.455019648825
S2_Female_sentence_08.wav	0.3400000000000002	0.3450000000000002	--undefined--	-200	55.52597456480995	1424.43474603622	2474.7573057674954	3467.1742461305653	4766.559891783774
S2_Female_sentence_08.wav	0.3450000000000002	0.3500000000000002	--undefined--	-200	55.396157356770246	1423.010502766163	2429.8280667745357	3604.6876278381983	4864.368734817602
S2_Female_sentence_08.wav	0.3500000000000002	0.3550000000000002	--undefined--	-200	55.84460347707843	1511.1182452680953	2436.955331476078	3789.4130158931484	4953.208836966313
S2_Female_sentence_08.wav	0.3550000000000002	0.3600000000000002	--undefined--	-200	55.93664617568444	1206.9303740455566	2292.035864638329	3545.503903616466	4722.292991039325
S2_Female_sentence_08.wav	0.3600000000000002	0.3650000000000002	--undefined--	-200	56.06491575072111	274.9774276467801	1902.2352811457965	2597.3020462406535	3971.5168928569833
S2_Female_sentence_08.wav	0.3650000000000002	0.3700000000000002	--undefined--	-200	56.31043979538303	392.91838493778675	1931.913535000009	2952.6202510301773	3853.047170021777
S2_Female_sentence_08.wav	0.3700000000000002	0.3750000000000002	--undefined--	-200	56.853971710937216	1092.2602448541168	1950.702217993819	3191.187614884711	4335.077709120012
S2_Female_sentence_08.wav	0.3750000000000002	0.3800000000000002	--undefined--	-200	57.24092899766358	906.7922716106631	1929.6256995644776	3294.276720462716	4448.531092102963
S2_Female_sentence_08.wav	0.3800000000000002	0.38500000000000023	--undefined--	-200	57.02009462797911	801.3090235190251	2130.5086938758923	3475.4375026767616	4522.215564846975
S2_Female_sentence_08.wav	0.38500000000000023	0.39000000000000024	--undefined--	-200	56.7831676748065	1737.145174264191	2665.5945606725604	3853.2322748995493	4975.070297098519
S2_Female_sentence_08.wav	0.39000000000000024	0.39500000000000024	--undefined--	-200	56.57124348777387	1601.0535784042072	2520.2914333339095	3745.2724909076733	5075.977085040193
S2_Female_sentence_08.wav	0.39500000000000024	0.40000000000000024	--undefined--	-200	56.457347456574595	871.1287942362715	2000.7067139248247	2959.5388285745757	4219.277042110567
S2_Female_sentence_08.wav	0.40000000000000024	0.40500000000000025	--undefined--	-200	56.28805675825928	496.93844003283357	1727.6189891927586	2540.6506650112274	3803.869468815674
S2_Female_sentence_08.wav	0.40500000000000025	0.41000000000000025	--undefined--	-200	55.963840966800035	780.6790938651582	1905.7264594572962	2865.3902948965106	4204.978875620504
S2_Female_sentence_08.wav	0.41000000000000025	0.41500000000000026	--undefined--	-200	54.76928406705593	1530.682610719061	2387.981900542453	3726.1660731565225	5113.773509564637
S2_Female_sentence_08.wav	0.41500000000000026	0.42000000000000026	--undefined--	-200	53.141197927015455	842.7835868542259	1745.6578472112876	2752.590137383226	3974.9570123928033
