name_file	start_time	end_time	mean_F0(Hz)	mean_HNR(dB)	mean_intensity(dB)	mean_F1(Hz)	mean_F2(Hz)	mean_F3(Hz)	mean_F4(Hz)	Jitter	Shimmer	CoG	Kurtosis	Skweness
S1_Male_sentence_07.wav	0	0.005	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Male_sentence_07.wav	0.005	0.01	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Male_sentence_07.wav	0.01	0.015	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Male_sentence_07.wav	0.015	0.02	--undefined--	-200	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
S1_Male_sentence_07.wav	0.02	0.025	--undefined--	-200	--undefined--	532.5688144974849	1648.0949577591907	2593.294652064382	3863.0509178287184
S1_Male_sentence_07.wav	0.025	0.030000000000000002	--undefined--	-200	--undefined--	595.0452768523104	1630.8719247914205	2585.3545222879493	3866.539792549521
S1_Male_sentence_07.wav	0.030000000000000002	0.035	--undefined--	-200	28.374452805557894	659.1159683610222	1580.9472774420558	2617.3415361669568	3886.5916014760246
S1_Male_sentence_07.wav	0.035	0.04	--undefined--	-200	28.014610582697678	664.1024984835312	1479.4865076478443	2703.079695687813	3918.584965602852
S1_Male_sentence_07.wav	0.04	0.045	--undefined--	-200	28.47112597781973	617.8222347219333	1283.7572796335003	2704.5787001695458	3888.3144882849106
S1_Male_sentence_07.wav	0.045	0.049999999999999996	--undefined--	-200	29.826254781172327	591.9558448550704	1668.993895355466	2939.2380428008846	3571.251849036904
S1_Male_sentence_07.wav	0.049999999999999996	0.05499999999999999	--undefined--	-200	30.498943333027235	596.4682072219163	1744.4894195741279	2950.3434176090677	3730.1409457162404
S1_Male_sentence_07.wav	0.05499999999999999	0.05999999999999999	--undefined--	-200	29.911195624318747	645.9663337603611	1708.962370775914	2757.0640741199995	4000.441851760801
S1_Male_sentence_07.wav	0.05999999999999999	0.06499999999999999	--undefined--	-200	27.931246124621588	763.9088357672849	1850.9420290975497	2593.3206488796895	4042.606918247506
S1_Male_sentence_07.wav	0.06499999999999999	0.06999999999999999	--undefined--	-200	27.55167276622916	1018.4581904332366	2157.563071057074	3203.2230242117635	4275.653953779917
S1_Male_sentence_07.wav	0.06999999999999999	0.075	--undefined--	-200	28.42293635541906	944.5082328752972	2271.309932243319	3739.507217300557	4162.590223352276
S1_Male_sentence_07.wav	0.075	0.08	--undefined--	-200	30.708908329115904	1021.1530049990829	2283.2055788091493	3944.776728704783	4309.371603006172
S1_Male_sentence_07.wav	0.08	0.085	--undefined--	-200	31.93544259834585	1057.6615215647805	1849.1092874786536	3467.534471229722	4414.153171280652
S1_Male_sentence_07.wav	0.085	0.09000000000000001	--undefined--	-200	31.92363866293388	882.0442890405445	1050.5909589777534	2425.5850797660505	4253.89345425116
S1_Male_sentence_07.wav	0.09000000000000001	0.09500000000000001	--undefined--	-200	30.423144999004332	763.5897450415792	1749.2178462570726	2625.371629748768	4412.045644786541
S1_Male_sentence_07.wav	0.09500000000000001	0.10000000000000002	--undefined--	-200	28.76737199193757	759.2510401209403	1850.6986377657336	2604.884881194126	4413.287906070907
S1_Male_sentence_07.wav	0.10000000000000002	0.10500000000000002	--undefined--	-200	27.514208379101117	740.0626219219934	1827.6287751258542	2742.63102849192	4443.487150123842
S1_Male_sentence_07.wav	0.10500000000000002	0.11000000000000003	--undefined--	-200	28.1519141339763	723.1848112170085	1732.5222665943838	2894.219967596629	4453.754193984639
S1_Male_sentence_07.wav	0.11000000000000003	0.11500000000000003	--undefined--	-200	29.131864770031434	745.5592289615881	1642.063133812017	2935.134336507051	4390.171293500858
S1_Male_sentence_07.wav	0.11500000000000003	0.12000000000000004	--undefined--	-200	28.88898170154747	837.518459978605	1962.0087238287163	3117.7746623409694	4308.180077574255
S1_Male_sentence_07.wav	0.12000000000000004	0.12500000000000003	--undefined--	-200	28.78676101129658	861.0441849676231	1876.5023881105083	3100.004734417437	4367.923241950294
S1_Male_sentence_07.wav	0.12500000000000003	0.13000000000000003	--undefined--	-200	28.822881461259605	771.3904073728575	1769.2063245907173	2981.205768541077	4162.248468423816
S1_Male_sentence_07.wav	0.13000000000000003	0.13500000000000004	--undefined--	-200	28.815771142176455	666.0548565352815	1682.8348062732182	2849.7194031242802	3877.5530369196017
S1_Male_sentence_07.wav	0.13500000000000004	0.14000000000000004	--undefined--	-200	28.49040490896134	644.699739985459	1611.3013798888585	2787.032180312683	3731.1553195727724
S1_Male_sentence_07.wav	0.14000000000000004	0.14500000000000005	--undefined--	-200	27.840816391379224	736.3590417442471	1567.7687235066594	2859.071555933504	3707.9757605195177
S1_Male_sentence_07.wav	0.14500000000000005	0.15000000000000005	--undefined--	-200	28.80414300896299	627.4833398505185	1473.3521635336062	2972.5444450390823	3663.924925065812
S1_Male_sentence_07.wav	0.15000000000000005	0.15500000000000005	--undefined--	-200	30.284491292141766	569.0872993931224	1458.4188743426284	3195.834278905518	3900.273070733135
S1_Male_sentence_07.wav	0.15500000000000005	0.16000000000000006	--undefined--	-200	31.481406903954404	598.1391768289286	1501.188349235506	3230.5353209998702	4157.005560300687
S1_Male_sentence_07.wav	0.16000000000000006	0.16500000000000006	--undefined--	-200	30.71160813309221	682.7151266977102	1552.9012877084879	2937.9434241501995	4156.1213962574575
S1_Male_sentence_07.wav	0.16500000000000006	0.17000000000000007	--undefined--	-200	28.626138673821632	672.9275390460406	1561.610262544822	2946.4824501529447	3862.0599550337197
S1_Male_sentence_07.wav	0.17000000000000007	0.17500000000000007	--undefined--	-200	27.295177186884118	681.0940364592468	1582.363146528354	2959.535523702111	3861.5554789190955
S1_Male_sentence_07.wav	0.17500000000000007	0.18000000000000008	--undefined--	-200	27.532126276760913	648.1703227341733	1632.500774797058	2929.6411713360253	3863.6015942415393
S1_Male_sentence_07.wav	0.18000000000000008	0.18500000000000008	--undefined--	-200	29.602207887220356	613.6085044559662	1666.1118949978777	2925.1715649851694	3850.728521098808
S1_Male_sentence_07.wav	0.18500000000000008	0.19000000000000009	--undefined--	-200	30.45305184408953	606.2729594146729	1651.674141320579	2994.7449201628247	3895.3158297811715
S1_Male_sentence_07.wav	0.19000000000000009	0.1950000000000001	--undefined--	-200	30.39979903501824	558.572733829052	1643.003952116882	3053.8860988204538	4254.912251163765
S1_Male_sentence_07.wav	0.1950000000000001	0.2000000000000001	--undefined--	-200	29.39308620669006	601.369739721009	1645.7906745775833	2982.0141759669673	4015.995596622037
