begin_time_stamp,end_time_stamp,vowel_name,F0,F1,F2,F3,F4,HNR,intensity,Jitter,Shimmer,CoG,Kurtosis,Skweness
0.9350000000000007,0.9400000000000007,a,210.63701748817442,324.05434540114715,1808.6970655288353,2590.840692346277,4066.050843868616,13.333761054550607,87.47981038613078,,,,,
0.9400000000000007,0.9450000000000007,a,210.1411292421442,372.49007007870296,1807.6736997193857,2559.2940339832953,4157.265342128332,14.157413780750531,87.26454256460057,,,,,
0.9450000000000007,0.9500000000000007,a,209.64524099611393,371.3633915645273,1723.6480784776486,2575.701779679678,4146.297704738601,19.333643922631605,87.09763241567019,,,,,
0.9500000000000007,0.9550000000000007,a,209.14935275008372,380.56122055984724,1679.7104037977272,2563.2017313571628,4159.6696245549665,20.22915797809931,86.95578865189587,,,,,
0.9550000000000007,0.9600000000000007,a,208.65346450405346,404.57977717602677,1642.1903538758577,2549.599174839106,4145.235667213864,19.961723582802303,86.8511182092379,,,,,
0.9600000000000007,0.9650000000000007,a,208.62545857536097,437.59531060786685,1615.8305449700806,2531.7218314369284,4104.014589524673,19.204917947627415,86.9388191696269,,,,,
0.9650000000000007,0.9700000000000008,a,208.67113490136722,462.7215625742153,1651.890317991177,2469.270692295515,4100.011828072545,19.4053505555896,87.09753941265025,,,,,
0.9700000000000008,0.9750000000000008,a,208.71681122737346,482.6003195036465,1701.025848813386,2335.1108450780935,4099.73424260152,19.295481252681224,87.26194920903781,,,,,
0.9750000000000008,0.9800000000000008,a,208.7624875533797,485.33134798181425,1654.8803837863181,2306.971626006888,4109.432745118783,19.23510343133833,87.23999408452089,,,,,
0.9800000000000008,0.9850000000000008,a,208.80816387938597,466.1560382200669,1581.9364037705848,2312.00190738843,4107.79601015628,19.521189776484004,87.04342820030575,,,,,
0.9850000000000008,0.9900000000000008,a,208.27579060743892,427.17482182637855,1511.223409408923,2311.0784515437367,4108.497927139499,19.26098004507088,86.7213566437951,,,,,
0.9900000000000008,0.9950000000000008,a,207.65238590274348,377.9401880130623,1424.599158838403,2306.4012369404945,4166.068252771015,19.266006266653054,86.16296351680505,,,,,
0.9950000000000008,1.0000000000000007,a,207.02898119804803,365.37505696880754,1331.4378711748277,2259.2205673172007,3666.5538422182267,17.84469884243212,85.29507517169216,,,,,
1.0000000000000007,1.0050000000000006,a,206.40557649335258,393.7071759563223,1566.5404137342764,2542.2642848853334,4031.4822042443484,16.099066476834103,83.76230162136625,,,,,
